call_id,call_title,closing_date,closing_year,archive_state,relevance_group,applicant_layer,parent_master_id,primary_sector,secondary_sectors,detail_url,last_verified_at,warnings,blockers
dst_call_7b08fecbc1f38ecc9fcf,EU-India Water Cooperation on Research and Innovation Joint Call for Proposals - 2017- 2018,27/02/2018,2018,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/eu-india-water-cooperation-research-and-innovation-joint-call-proposals-2017-2018,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_ae22bfda5795ee15a704,DST Austria Call,26/11/2021,2021,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/dst-austria-call,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_e6e916da658a22f3cb94,"DST-NWO relaunches ""Cleaning Ganga and Agri Water"" Call with revised timelines",26/11/2020,2020,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/dst-nwo-relaunches-cleaning-ganga-and-agri-water-call-revised-timelines,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_a72b8df072148875c2c2,DST-CNRS France Joint Call for Proposals,26/09/2018,2018,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/dst-cnrs-france-joint-call-proposals,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_3394aa8af3fca24d62bd,Call for Proposal under SHRI,26/05/2025,2025,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/call-proposal-under-shri,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_55dec89f4e7b1947ed56,India-UK Water Quality Research Programme,26/04/2017,2017,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/india-uk-water-quality-research-programme,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_376598a0b98ad84bbae2,Call for proposals for NIDHI i TBI (Inclusive Technology Business Incubator) program,25/06/2021,2021,QUALIFIED_WITH_WARNINGS,STARTUP_RELEVANT,UNKNOWN,dst_programme_nidhi_itbi,,,https://dst.gov.in/callforproposals/call-proposals-nidhi-i-tbi-inclusive-technology-business-incubator-program,,Sector classification is not recorded. | Last verification date is not recorded.,
dst_call_776598637e06a927b30f,Call for proposals for NIDHI Seed Support Program (NIDHI SSP),25/06/2021,2021,QUALIFIED_WITH_WARNINGS,STARTUP_RELEVANT,UNKNOWN,dst_programme_nidhi_ssp,,,https://dst.gov.in/callforproposals/call-proposals-nidhi-seed-support-program-nidhi-ssp,,Sector classification is not recorded. | Last verification date is not recorded.,
dst_call_ac9623749daa2eb2abcf,Advertisement for FIST 2023,25/04/2023,2023,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/advertisement-fist-2023,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_e1c22f8b225da32ae02b,Indo-German Science & Technology Centre (IGSTC) Call 2020,25/02/2021,2021,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/indo-german-science-technology-centre-igstc-call-2020,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_c43b409539872c700910,India - UKIERI Call for Proposal,25/01/2019,2019,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/india-ukieri-call-proposal,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_d288516d777ffac71e94,Call For Proposal (CFP -2) under India - Israel Industrial R&D and Technological Innovation Fund (I4F),24/11/2018,2018,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/call-proposal-cfp-2-under-india-israel-industrial-rd-and-technological-innovation,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_0db242bd382ef8cead37,India UK Joint Call for proposal for telecommunication Research (DST-EPSRC),24/09/2024,2024,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/india-uk-joint-call-proposal-telecommunication-research-dst-epsrc,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_596c6225ec454ca59054,Funding Announcement Opportunity 2023 for RD&D in the area of CCUS,24/09/2023,2023,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/funding-announcement-opportunity-2023-rdd-area-ccus,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_f275d3f6d88cc061be4f,Call for Proposals Undergraduate Teaching Laboratories in Quantum Technologies,24/08/2025,2025,QUALIFIED_WITH_WARNINGS,REVIEW_REQUIRED,UNKNOWN,,Quantum Technology,,https://dst.gov.in/callforproposals/call-proposals-undergraduate-teaching-laboratories-quantum-technologies,,Parent programme is unresolved. | Last verification date is not recorded.,
dst_call_ceaf5abe4ab778b84bce,Indo-Norway call on Renewable Energy 2017,24/05/2017,2017,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/indo-norway-call-renewable-energy-2017,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_c3b88955a9be7f781a6e,Call for Nomination: Workshop on Design and Evaluation of Innovation Policies (with a specific focus on Scientometrics),24/02/2019,2019,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/call-nomination-workshop-design-and-evaluation-innovation-policies-specific-focus,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_64dba856af6f006553fe,Call For Proposal: India-Australia CFP for Round 12 under AISRF,23/10/2019,2019,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/call-proposal-india-australia-cfp-round-12-under-aisrf,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_c61884853dce917fce44,"SERB, IRHPA call for establishing Centres on AI-based Earth Systems Modeling",23/07/2021,2021,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/serb-irhpa-call-establishing-centres-ai-based-earth-systems-modeling,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_125bfad85da45a1372bf,The Call for Proposals focuses on capturing direct CO2 emissions and their utilization for demonstrating CCU technologies in the steel sector,23/06/2025,2025,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/call-proposals-focuses-capturing-direct-co2-emissions-and-their-utilization,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_8ec381ba86922db823ef,Call - Indo-Australia Fund for Scientific and Technological Cooperation (Indo-AISRF) Round 11,23/01/2019,2019,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/call-indo-australia-fund-scientific-and-technological-cooperation-indo-aisrf-round,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_3f89c20ee1b0557aca7b,DST CETP Call Module 04 (CCUS) Pre- proposal Submission,22/11/2023,2023,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/dst-cetp-call-module-04-ccus-pre-proposal-submission,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_47a7465bc38d059fce45,Indo-Norway Joint Call on Bio-Economy,22/11/2017,2017,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/indo-norway-joint-call-bio-economy,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_983b31bf78ba058b1ea9,UKIERI DST partnership Development Workshops,22/07/2019,2019,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/ukieri-dst-partnership-development-workshops,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_8109e90154ad79a6645f,"Joint Call for project proposals 2022 Indo-Danish research and innovation cooperation in the area of ""Green fuels including green hydrogen"" - Date Extended till 22 June 2022",22/06/2022,2022,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,Renewable Energy & Energy Storage,,https://dst.gov.in/callforproposals/joint-call-project-proposals-2022-indo-danish-research-and-innovation-cooperation,,Parent programme is unresolved. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_ea5cbee96a04c8be31cd,Call - Indo-Norway Joint Research Projects in S&T,22/02/2019,2019,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/call-indo-norway-joint-research-projects-st,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_123499bf5beb314d9355,DST-CETP Joint Call 2024,21/11/2024,2024,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,ClimateTech & Clean Energy,,https://dst.gov.in/callforproposals/dst-cetp-joint-call-2024,,Parent programme is unresolved. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_1898a82a37f2528ba713,DST-DFG Joint Call inviting joint research proposals,21/11/2018,2018,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/dst-dfg-joint-call-inviting-joint-research-proposals,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_78254d7c25b4539a2de0,FIST 2021 Advertisement - Date extended till 21 September 2021,21/09/2021,2021,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/fist-2021-advertisement-date-extended-till-21-september-2021,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_daa3c95231ffb7b6f834,"Call for Project Proposal under Strengthening, Upscaling & Nurturing Innovations for Livelihood (SUNIL) program: Date extended till 21st Feb. 2023",21/02/2023,2023,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/call-project-proposal-under-strengthening-upscaling-nurturing-innovations,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_050a39d1ff64931a15ac,Indo - Norway Joint Energy Call 2017,21/02/2018,2018,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/indo-norway-joint-energy-call-2017,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_f2b4f48c1cd7ceb43baa,Call for submission of EoI for Establishing DST-Centres for Policy Research in STI domain: Last date of submission 20.12.2021,20/12/2021,2021,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/call-submission-eoi-establishing-dst-centres-policy-research-sti-domain-last-date,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_c75d5964640926358a89,Call for inviting Applications for DST-STI Policy Fellowship,20/11/2023,2023,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/call-inviting-applications-dst-sti-policy-fellowship,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_8408121b624e122bc002,DST-DAAD Call 2023,20/11/2023,2023,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/dst-daad-call-2023,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_6d29c919ec753c864124,DST-DFG-Joint Call-2019 Chemistry Mathematics Physics,20/11/2019,2019,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/dst-dfg-joint-call-2019-chemistry-mathematics-physics,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_492a68e299383a02a2ba,DST - UKIERI Call for Research Proposals 2017- 18,20/10/2017,2017,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/dst-ukieri-call-research-proposals-2017-18,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_199a3288c1c95509f558,Call for Proposals for Science Technology and Innovation (STI) Hubs for Development of SC and ST Communities,20/09/2019,2019,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/call-proposals-science-technology-and-innovation-sti-hubs-development-sc-and-st,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_e6e73ce528c5e0f28dc6,Call for R&D project proposals from Indian Pharma Industry/National Laboratories/Academic Institutions,20/09/2018,2018,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/call-rd-project-proposals-indian-pharma-industrynational-laboratoriesacademic,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_26501fe3c8ed6198635e,Call for Proposals under STI Hubs for Development of SC and ST Communities: Date extended till 20 August 2023,20/08/2023,2023,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/call-proposals-under-sti-hubs-development-sc-and-st-communities-date-extended-0,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_ee9b8f602532984aa500,PURSE 2022 (Special Call) Program,20/08/2022,2022,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/purse-2022-special-call-program,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_0af9bd7ce47fcc47493a,"DST Science, Technology, and Innovation Policy Fellowships",20/07/2018,2018,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/dst-science-technology-and-innovation-policy-fellowships-0,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_849faf4fe6ecfd63ea68,11th INDIA-SPAIN Joint Call for R&D&I Projects 2024,20/06/2025,2025,QUALIFIED_WITH_WARNINGS,REVIEW_REQUIRED,UNKNOWN,,Critical Minerals & Advanced Materials,Renewable Energy & Energy Storage; Healthcare & MedTech,https://dst.gov.in/callforproposals/11th-india-spain-joint-call-rdi-projects-2024,,Parent programme is unresolved. | Last verification date is not recorded.,
dst_call_5e9ab5b2d4263a5e944a,DST - BELSPO Joint Call for Proposals,20/05/2017,2017,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/dst-belspo-joint-call-proposals,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_3fc28cdd2dc1fe3a2a6a,India-France call for proposals in Applied Mathematics and Artificial Intelligence by DST and ANR,20/04/2026,2026,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/india-france-call-proposals-applied-mathematics-and-artificial-intelligence-dst-and,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_d6ae76ad3572d11d3f88,Scheme for Young Scientists and Technologists,20/04/2019,2019,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/scheme-young-scientists-and-technologists-0,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_490de157892a6e56b6d3,Call open for 11th Batch of WOS-C(KIRAN-IPR),20/03/2019,2019,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/call-open-11th-batch-wos-ckiran-ipr,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_a5f462c11f904a6409a4,Announcement Call for PURSE 2023,20/02/2023,2023,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/announcement-call-purse-2023,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_7f3397d0fe9a8b4eafae,DST STUTI program advertisement,19/12/2021,2021,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/dst-stuti-program-advertisement,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_cef2ab8c5c95cb52a9ca,Call for Proposal for DST-NGP Summer/ Winter School in Geospatial Science and Technology sub-scheme under National Geospatial Programme (NGP): Date extended till 19th December 2020,19/12/2020,2020,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,Geospatial Technology,,https://dst.gov.in/callforproposals/call-proposal-dst-ngp-summer-winter-school-geospatial-science-and-technology-sub,,Parent programme is unresolved. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_fad12e72c21624e0f80b,Call for proposal in Urban Climate Research and Extreme Events,19/09/2024,2024,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,Agriculture & AgriTech,,https://dst.gov.in/callforproposals/call-proposal-urban-climate-research-and-extreme-events,,Parent programme is unresolved. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_6e1136edf78ea64a5837,India-Sweden Collaborative Industrial R&D Programme and RFP 2019,19/08/2019,2019,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/india-sweden-collaborative-industrial-rd-programme-and-rfp-2019,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_c30d2400c2d6cdd5f83d,SchemeId 2108 DST DAAD PPP 2019 20Announcement,19/08/2019,2019,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/schemeid-2108-dst-daad-ppp-2019-20announcement,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_207308188ffb1c8872fe,"Call for Proposals for ""HPC Applications"" and ""R&D-Exascale"" Projects under NSM: Extended till 18 November 2020",18/11/2020,2020,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/call-proposals-hpc-applications-and-rd-exascale-projects-under-nsm-extended-till-18,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_0deb01e616da63953791,"Call for Proposals Quantum Algorithms, Last date extended till 18th August, 2025",18/08/2025,2025,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,Quantum Technology,,https://dst.gov.in/callforproposals/call-proposals-quantum-algorithms-last-date-extended-till-18th-august-2025,,Parent programme is unresolved. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_86b9f7baeb1e5c9d1a18,BRICS COVID-19 Call: Application,18/08/2020,2020,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/brics-covid-19-call-application,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_49d83810d0c38bdb4909,Call for Proposal for Geospatial Science Development under National Geospatial Programme (NGP),18/06/2023,2023,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,Geospatial Technology,,https://dst.gov.in/callforproposals/call-proposal-geospatial-science-development-under-national-geospatial-programme,,Parent programme is unresolved. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_19e5901b0a505df33a3f,Date Extended upto 18th January 2018 for 2017 BRICS Call for Proposals for BRICS Multilateral R&D Projects,18/01/2018,2018,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/date-extended-upto-18th-january-2018-2017-brics-call-proposals-brics-multilateral,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_cf29ea2bfb1121e70d54,Call for Proposals 2017 - Indo-Hungarian Joint Research,17/11/2017,2017,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/call-proposals-2017-indo-hungarian-joint-research,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_f2a9bde888828186075c,India Belgium Networking call 2021,17/09/2021,2021,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/india-belgium-networking-call-2021,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_d85adc0d49579fd632f5,Indo-Swedish Joint Call for Proposals within Circular Economy,17/08/2022,2022,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/indo-swedish-joint-call-proposals-within-circular-economy,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_ed3286064b70c5296ebe,Deadline Extended for Call for Expression of Interest for the Preparation of Detailed Project Report (DPR) up to 17th May 2023,17/05/2023,2023,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,Renewable Energy & Energy Storage,,https://dst.gov.in/callforproposals/deadline-extended-call-expression-interest-preparation-detailed-project-report-dpr,,Parent programme is unresolved. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_a0c408107440de4fd01b,India-Denmark Joint Call for Proposals- Cyber Security,17/03/2020,2020,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/india-denmark-joint-call-proposals-cyber-security,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_7148bc151248ef284425,"Invitation of Proposals from the institutes for conducting training programme under the scheme ""National Programme for Training of Scientists & Technologists in the Govt. Sector""",17/03/2017,2017,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/invitation-proposals-institutes-conducting-training-programme-under-scheme-national,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_558fce463c4220e0547f,Joint Call 2020 on Digital Transformation for Green Energy Transition (MICall20),17/02/2021,2021,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/joint-call-2020-digital-transformation-green-energy-transition-micall20,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_e9f454252bf669244e44,India Philippines Joint Call for R & D Proposals,17/01/2022,2022,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/india-philippines-joint-call-r-d-proposals,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_b92d1874290ad0e85410,Last date extended for GATI (Gender Advancement for Transforming Institutions): Call for Expression of Interest from Universities and Research Institutions to Participate in Pilot,17/01/2021,2021,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/last-date-extended-gati-gender-advancement-transforming-institutions-call,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_c07e1fcde0939d2009ed,India-Sweden Collaborative Industrial Research & Development Programme - Request for Proposal (RFP) 2025 last date extended till 16th Dec 2025,16/12/2025,2025,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_4a9e62727e27e3f1ca17,DST-DAAD Call 2022,16/12/2022,2022,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/dst-daad-call-2022,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_24eee83f64c979b1d66c,DST - DAAD Call,16/11/2021,2021,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/dst-daad-call,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_effd3746b1655eaf8d25,Call open for Women Scientist Scheme-B (WOS-B) 2018-19,16/11/2018,2018,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/call-open-women-scientist-scheme-b-wos-b-2018-19,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_281ec0a0ae1748b7a916,Call for Proposals under Science Technology and Innovation (STI) Hubs for Development of SC and ST Communities - Date Extended till 16/08/2022,16/08/2022,2022,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/call-proposals-under-science-technology-and-innovation-sti-hubs-development-sc-and,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_208711d8e43996aaef0c,extension of last date for submission of proposals under S&T for Women,16/08/2019,2019,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/extension-last-date-submission-proposals-under-st-women,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
