master_id,scheme_name,source,ministry,department,implementing_agency,parent_master_id,parent_scheme_name,applicant_layer,implementation_role,status_basis,status_evidence,last_verified_at,record_kind,programme_status,application_status,geographic_scope,catalogue_inclusion,catalogue_section,publication_status,is_public,current_location,current_review_status,current_decision,official_page_url,application_url,opening_date,closing_date,validation_score,currency,funding_minimum,funding_maximum,funding_amount_status,funding_amount_optional,funding_evidence,beneficiary_support_minimum,beneficiary_support_maximum,intermediary_support_maximum,scheme_corpus,objectives,eligibility,benefits,application_process,required_documents,sectors,scheme_types,target_beneficiaries,startup_stage,guideline_urls,reference_urls,verified_public_actions,contacts,warnings,recommended_actions,decision_reasons,last_updated,search_blob
b1_7350dc02e1d8de3ac249,Nsic Letter Related To Sri Fund 24.09.2020.Pdf,National Small Industries Corporation,"Ministry of Micro, Small and Medium Enterprises","Ministry of Micro, Small and Medium Enterprises",NSIC,,,,,,No explicit current application status found on official source.,,FUND,OFFICIAL_INFORMATION_AVAILABLE,VERIFICATION_REQUIRED,,PENDING_REVALIDATION,SCHEMES_AND_PROGRAMMES,,0,,,NEEDS_REVIEW,https://nsic.co.in/documents/pdfs/NSIC_letter_related_to_SRI_Fund_24.09.2020.pdf,,Not specified on the verified official source,Not specified on the verified official source,,INR,,,NOT_STATED,True,,,,,,[],[],[],[],[],[],[],[],[],"[""https://nsic.co.in/documents/pdfs/NSIC_letter_related_to_SRI_Fund_24.09.2020.pdf""]","[""https://nsic.co.in/documents/pdfs/NSIC_letter_related_to_SRI_Fund_24.09.2020.pdf""]",[],[],[],[],[],,"nsic letter related to sri fund 24.09.2020.pdf national small industries corporation ministry of micro, small and medium enterprises ministry of micro, small and medium enterprises nsic fund verification_required official_information_available schemes_and_programmes"
apmsme_pmvk,PM Vishwakarma,AP MSME ONE,Ministry of Micro Small and Medium Enterprises,,Office of the Development Commissioner (MSME),,,DIRECT_MSME_SUPPORT,UNION_DIRECTORY_RECORD,AP MSME ONE detail-page status field,Official AP MSME ONE detail page displays Status Active; retrieved 2026-07-22.,2026-07-22,SCHEME,ACTIVE_INFORMATION_AVAILABLE,STATUS_UNVERIFIED,India,INCLUDED,SCHEMES_AND_PROGRAMMES,PUBLISHED,1,MSME_ACTIVE_PUBLICATION,AUTOMATED_GATES_PASSED,AUTO_APPROVED,https://apmsmeone.ap.gov.in/schemes/PMVK,,,,,INR,,,NOT_STATED,True,,,,,,"[""Skills toolkit finance and market linkage support""]","[""See official AP MSME ONE detail page for eligibility""]","[""Toolkit incentive loans and branding support""]",[],[],[],"[""Skills and Training"", ""Training""]","[""Traditional artisans and craftspeople""]",[],[],"[""https://apmsmeone.ap.gov.in/schemes"", ""https://apmsmeone.ap.gov.in/schemes/PMVK""]",[],[],"[""Permanent scheme; current call status is not inferred.""]",[],[],2026-07-22,pmvk pm vishwakarma skills toolkit finance and market linkage support toolkit incentive loans and branding support skills and training traditional artisans and craftspeople
v332_c532a2e19c687fa77d50,PUBLIC PROCUREMENT,Startup India - Central Government Schemes,Ministry of Commerce and Industry,Department for Promotion of Industry and Internal Trade (DPIIT),Startup India,,,,,,Status inferred from deadline/closed wording on official source.,,PROCUREMENT_SUPPORT,OFFICIAL_INFORMATION_AVAILABLE,CLOSED_OR_HISTORICAL,,INCLUDED,SCHEMES_AND_PROGRAMMES,,0,,,,https://www.startupindia.gov.in/content/sih/en/public_procurement.html,,Not specified on the verified official source,Not specified on the verified official source,,INR,,,NOT_STATED,True,,,,,,[],[],[],[],[],[],[],[],[],[],"[""https://www.startupindia.gov.in/content/sih/en/public_procurement.html""]",[],[],[],[],[],,public procurement startup india - central government schemes ministry of commerce and industry department for promotion of industry and internal trade (dpiit) startup india procurement_support closed_or_historical official_information_available schemes_and_programmes
v332_807f5e6f513019646e5c,Participation of MSMEs in Exhibitions,National Small Industries Corporation,"Ministry of Micro, Small and Medium Enterprises",National Small Industries Corporation,NSIC,,,,,,Official core page reachable; no deterministic open/closed deadline signal found.,,SCHEME_OR_PROGRAMME,OFFICIAL_INFORMATION_AVAILABLE,VERIFICATION_REQUIRED,,INCLUDED,SCHEMES_AND_PROGRAMMES,,0,,,,https://www.nsic.co.in/Schemes/ParticipationMSMEExhibitions,,Not specified on the verified official source,Not specified on the verified official source,,INR,,,NOT_STATED,True,,,,,,[],[],[],[],[],[],[],[],[],[],"[""https://www.nsic.co.in/Schemes/ParticipationMSMEExhibitions""]",[],[],[],[],[],,"participation of msmes in exhibitions national small industries corporation ministry of micro, small and medium enterprises national small industries corporation nsic scheme_or_programme verification_required official_information_available schemes_and_programmes"
mymsme_performance_credit_rating,Performance and Credit Rating,MyMSME Portal,Ministry of Micro Small and Medium Enterprises,NSIC,National Small Industries Corporation,,,GENERAL_ENTERPRISE_SERVICE,UNION_DIRECTORY_RECORD,Official MyMSME detail page,Current status is not stated on the portal; retained as information-only and no open call is inferred.,2026-07-22,SCHEME,STATUS_UNVERIFIED,STATUS_UNVERIFIED,India,INCLUDED,SCHEMES_AND_PROGRAMMES,PUBLISHED,1,MSME_ACTIVE_PUBLICATION,AUTOMATED_GATES_PASSED,AUTO_APPROVED,https://my.msme.gov.in/MyMsmeMob/MsmeScheme/Pages/1_2_0.html,,,,,INR,,,NOT_STATED,True,,,,,,"[""Third party performance and credit-worthiness rating support information for MSEs""]","[""See official MyMSME detail page""]","[""Support details are described on the official MyMSME page""]",[],[],[],"[""Credit & Finance"", ""Credit Support""]","[""Micro and small enterprises""]",[],[],"[""https://my.msme.gov.in/MyMsmeMob/MsmeScheme/MSME_Scheme.htm"", ""https://my.msme.gov.in/MyMsmeMob/MsmeScheme/Pages/1_2_0.html""]",[],[],"[""Permanent information record; application window not verified.""]",[],[],2026-07-22,performance_credit_rating performance and credit rating third party performance and credit-worthiness rating support information for mses support details are described on the official mymsme page credit & finance micro and small enterprises
apmsme_ptuas,Pharmaceutical Technology Upgradation Assistance Scheme,AP MSME ONE,Ministry of Chemicals and Fertilizers,,,,,DIRECT_MSME_SUPPORT,UNION_DIRECTORY_RECORD,AP MSME ONE detail-page status field,Official AP MSME ONE detail page displays Status Active; retrieved 2026-07-22.,2026-07-22,SCHEME,ACTIVE_INFORMATION_AVAILABLE,STATUS_UNVERIFIED,India,INCLUDED,SCHEMES_AND_PROGRAMMES,PUBLISHED,1,MSME_ACTIVE_PUBLICATION,AUTOMATED_GATES_PASSED,AUTO_APPROVED,https://apmsmeone.ap.gov.in/schemes/PTUAS,,,,,INR,,,NOT_STATED,True,,,,,,"[""Pharmaceutical technology and quality upgradation support""]","[""See official AP MSME ONE detail page for eligibility""]","[""Financial assistance for pharmaceutical technology upgradation""]",[],[],[],"[""Technology & Quality"", ""Assistance""]","[""Pharmaceutical MSMEs""]",[],[],"[""https://apmsmeone.ap.gov.in/schemes"", ""https://apmsmeone.ap.gov.in/schemes/PTUAS""]",[],[],"[""Permanent scheme; current call status is not inferred.""]",[],[],2026-07-22,ptuas pharmaceutical technology upgradation assistance scheme pharmaceutical technology and quality upgradation support financial assistance for pharmaceutical technology upgradation technology & quality pharmaceutical msmes
apmsme_pmpds,Pharmaceutical and Medical Devices Promotion and Development Scheme,AP MSME ONE,Ministry of Chemicals and Fertilizers,,,,,DIRECT_MSME_SUPPORT,UNION_DIRECTORY_RECORD,AP MSME ONE detail-page status field,Official AP MSME ONE detail page displays Status Active; retrieved 2026-07-22.,2026-07-22,SCHEME,ACTIVE_INFORMATION_AVAILABLE,STATUS_UNVERIFIED,India,INCLUDED,SCHEMES_AND_PROGRAMMES,PUBLISHED,1,MSME_ACTIVE_PUBLICATION,AUTOMATED_GATES_PASSED,AUTO_APPROVED,https://apmsmeone.ap.gov.in/schemes/PMPDS,,,,,INR,,,NOT_STATED,True,,,,,,"[""Pharmaceutical and medical device promotion innovation and market development""]","[""See official AP MSME ONE detail page for eligibility""]","[""Promotion and development of the sector""]",[],[],[],"[""Sector Specific"", ""Promotion""]","[""Pharmaceutical and medical device enterprises""]",[],[],"[""https://apmsmeone.ap.gov.in/schemes"", ""https://apmsmeone.ap.gov.in/schemes/PMPDS""]",[],[],"[""Permanent scheme; current call status is not inferred.""]",[],[],2026-07-22,pmpds pharmaceutical and medical devices promotion and development scheme pharmaceutical and medical device promotion innovation and market development promotion and development of the sector sector specific pharmaceutical and medical device enterprises
dot_ttdf_pilot,Pilot Proposals (TTDF 2.0),Telecom Technology Development Fund,Ministry of Communications,Department of Telecommunications (DoT),Digital Bharat Nidhi; TTDF,,,STARTUPS;MSMEs;ACADEMIA;R&D INSTITUTIONS,Call administrator,Official TTDF project history gives start and end dates,TTDF portal lists Pilot Proposals (TTDF 2.0) as closed with start 15 August 2023 and end 31 October 2023.,2026-07-22,HISTORICAL_CALL,CLOSED,CLOSED,India,INCLUDED,SCHEMES_AND_PROGRAMMES,PUBLISHED,1,DOT_ACTIVE_PUBLICATION,AUTOMATED_GATES_PASSED,AUTO_APPROVED,https://ttdf.usof.gov.in/,,2023-08-15,2023-10-31,,INR,,,NOT_STATED,True,,,,,,"[""Innovative pilot projects to enhance digital connectivity and bridge the digital divide""]","[""Indian companies, startups, MSMEs, academic and R&D institutions""]","[""Pilot-oriented TTDF support for telecom and digital-connectivity deployments""]",[],[],"[""Rural Connectivity;5G;IoT""]","[""APPLICATION_CALL;PILOT_SUPPORT""]","[""Startups;MSMEs;Academic and R&D institutions""]","[""VALIDATION;GROWTH""]","[""https://ttdf.usof.gov.in/TTDF-Guidelines.pdf""]","[""https://ttdf.usof.gov.in/""]",[],[],"[""Historical reference only; no application action.""]","[""Keep as a distinct dated TTDF call identity.""]",[],2026-07-22,"ttdf_2_0_pilot pilot proposals (ttdf 2.0) innovative pilot projects to enhance digital connectivity and bridge the digital divide pilot-oriented ttdf support for telecom and digital-connectivity deployments indian companies, startups, msmes, academic and r&d institutions rural connectivity;5g;iot startups;msmes;academic and r&d institutions"
msde_polytechnics,Polytechnics,Ministry of Skill Development & Entrepreneurship,Ministry of Skill Development & Entrepreneurship,Ministry of Skill Development & Entrepreneurship (MSDE),MSDE and polytechnic institutions,,,DIRECT_SUPPORT,,Programme identity; current application window is not inferred.,MSDE What's New catalogue lists Polytechnics among schemes and services.,2026-07-23,PROGRAMME,INFORMATION_AVAILABLE,STATUS_UNVERIFIED,India,INCLUDED,SCHEMES_AND_PROGRAMMES,PUBLISHED,1,MSDE_ACTIVE_PUBLICATION,AUTOMATED_GATES_PASSED,AUTO_APPROVED,https://www.msde.gov.in/whats-new,,,,,INR,,,NOT_STATED,True,,,,,,"[""Support technical and vocational education pathways""]","[""Eligible polytechnic institutions and learners""]","[""Technical education and skills access""]",[],[],"[""Skill development"", ""Technical education""]","[""SKILL_TRAINING""]","[""Students"", ""Technical institutions""]","[""IDEATION"", ""EARLY""]",[],[],[],[],"[""Current application status is not verified.""]",[],[],2026-07-23,polytechnics polytechnics support technical and vocational education pathways technical education and skills access eligible polytechnic institutions and learners skill development|technical education skill_training students|technical institutions
apmsme_pmfme,Pradhan Mantri Formalisation of Micro Food Processing Enterprises,AP MSME ONE,Ministry of Micro Small and Medium Enterprises,,Office of the Development Commissioner (MSME),,,DIRECT_MSME_SUPPORT,UNION_DIRECTORY_RECORD,AP MSME ONE detail-page status field,Official AP MSME ONE detail page displays Status Active; retrieved 2026-07-22.,2026-07-22,SCHEME,ACTIVE_INFORMATION_AVAILABLE,STATUS_UNVERIFIED,India,INCLUDED,SCHEMES_AND_PROGRAMMES,PUBLISHED,1,MSME_ACTIVE_PUBLICATION,AUTOMATED_GATES_PASSED,AUTO_APPROVED,https://apmsmeone.ap.gov.in/schemes/PMFME,,,,,INR,,,NOT_STATED,True,,,,,,"[""Food processing subsidy infrastructure branding training and incubation""]","[""See official AP MSME ONE detail page for eligibility""]","[""35 percent subsidy and seed capital support""]",[],[],[],"[""Sector Specific"", ""Promotion""]","[""Micro food processing enterprises""]",[],[],"[""https://apmsmeone.ap.gov.in/schemes"", ""https://apmsmeone.ap.gov.in/schemes/PMFME""]",[],[],"[""Permanent scheme; current call status is not inferred.""]",[],[],2026-07-22,pmfme pradhan mantri formalisation of micro food processing enterprises food processing subsidy infrastructure branding training and incubation 35 percent subsidy and seed capital support sector specific micro food processing enterprises
msde_pmkk,Pradhan Mantri Kaushal Kendra (PMKK),Ministry of Skill Development & Entrepreneurship,Ministry of Skill Development & Entrepreneurship,Ministry of Skill Development & Entrepreneurship (MSDE),National Skill Development Corporation (NSDC),,,DIRECT_SUPPORT,,Permanent scheme identity; current application window is not inferred.,Official PMKK detail page states the model-centre purpose and maximum secured-loan support.,2026-07-23,SCHEME,INFORMATION_AVAILABLE,STATUS_UNVERIFIED,India,INCLUDED,SCHEMES_AND_PROGRAMMES,PUBLISHED,1,MSDE_ACTIVE_PUBLICATION,AUTOMATED_GATES_PASSED,AUTO_APPROVED,https://www.msde.gov.in/offerings/schemes-and-services/details/pradhan-mantri-kaushal-kendra-pmkk-MTM4ATMtQWa,,,,,INR,,7000000,NOT_STATED,True,NSDC secured-loan support up to INR 70 lakh per PMKK is stated on the official detail page.,,,,,"[""Create aspirational model training centres with industry-driven courses""]","[""Eligible training partners and trainees under MSDE schemes""]","[""Training-centre infrastructure and employability training""]",[],[],"[""Skill development"", ""Infrastructure""]","[""INFRASTRUCTURE_SUPPORT"", ""SKILL_TRAINING""]","[""Training partners"", ""Skill seekers""]","[""EARLY"", ""GROWTH""]",[],[],[],[],"[""Funding is for centre establishment and is not a universal startup grant.""]",[],[],2026-07-23,pmkk pradhan mantri kaushal kendra (pmkk) create aspirational model training centres with industry-driven courses training-centre infrastructure and employability training eligible training partners and trainees under msde schemes skill development|infrastructure infrastructure_support|skill_training training partners|skill seekers
msde_pmkvy_2,Pradhan Mantri Kaushal Vikas Yojana 2.0 (2016-20),Ministry of Skill Development & Entrepreneurship,Ministry of Skill Development & Entrepreneurship,Ministry of Skill Development & Entrepreneurship (MSDE),MSDE,,,DIRECT_SUPPORT,,Historical programme identity; the official title identifies the 2016-20 cycle.,MSDE offerings page lists PMKVY 2.0 as a 2016-20 programme.,2026-07-23,PROGRAMME,INFORMATION_AVAILABLE,CLOSED_OR_HISTORICAL,India,INCLUDED,SCHEMES_AND_PROGRAMMES,PUBLISHED,1,MSDE_ACTIVE_PUBLICATION,AUTOMATED_GATES_PASSED,AUTO_APPROVED,https://www.msde.gov.in/offerings,,,2020-03-31,,INR,,,NOT_STATED,True,,,,,,"[""Record the completed PMKVY 2.0 cycle for historical comparison""]","[""Participants and training partners of the 2016-20 cycle""]","[""Historical skill training and certification""]",[],[],"[""Skill development"", ""Employability""]","[""SKILL_TRAINING"", ""CERTIFICATION""]","[""Youth"", ""Training partners""]","[""IDEATION"", ""EARLY""]",[],[],[],[],"[""Historical reference only; no active application action.""]",[],[],2026-07-23,pmkvy-2.0 pradhan mantri kaushal vikas yojana 2.0 (2016-20) record the completed pmkvy 2.0 cycle for historical comparison historical skill training and certification participants and training partners of the 2016-20 cycle skill development|employability skill_training|certification youth|training partners
msde_pmkvy_3,Pradhan Mantri Kaushal Vikas Yojana 3.0 (2020-21),Ministry of Skill Development & Entrepreneurship,Ministry of Skill Development & Entrepreneurship,Ministry of Skill Development & Entrepreneurship (MSDE),MSDE,,,DIRECT_SUPPORT,,Historical programme identity; the official title identifies the 2020-21 cycle.,MSDE offerings page lists PMKVY 3.0 as a 2020-21 programme.,2026-07-23,PROGRAMME,INFORMATION_AVAILABLE,CLOSED_OR_HISTORICAL,India,INCLUDED,SCHEMES_AND_PROGRAMMES,PUBLISHED,1,MSDE_ACTIVE_PUBLICATION,AUTOMATED_GATES_PASSED,AUTO_APPROVED,https://www.msde.gov.in/offerings,,,2021-03-31,,INR,,,NOT_STATED,True,,,,,,"[""Record the completed PMKVY 3.0 cycle for historical comparison""]","[""Participants and training partners of the 2020-21 cycle""]","[""Historical skill training and certification""]",[],[],"[""Skill development"", ""Employability""]","[""SKILL_TRAINING"", ""CERTIFICATION""]","[""Youth"", ""Training partners""]","[""IDEATION"", ""EARLY""]",[],[],[],[],"[""Historical reference only; no active application action.""]",[],[],2026-07-23,pmkvy-3.0 pradhan mantri kaushal vikas yojana 3.0 (2020-21) record the completed pmkvy 3.0 cycle for historical comparison historical skill training and certification participants and training partners of the 2020-21 cycle skill development|employability skill_training|certification youth|training partners
msde_pmkvy_4,Pradhan Mantri Kaushal Vikas Yojana 4.0,Ministry of Skill Development & Entrepreneurship,Ministry of Skill Development & Entrepreneurship,Ministry of Skill Development & Entrepreneurship (MSDE),MSDE,,,DIRECT_SUPPORT,,Permanent scheme identity; current application window is not inferred.,MSDE offerings page lists PMKVY 4.0 as a Skill India Programme scheme.,2026-07-23,SCHEME,INFORMATION_AVAILABLE,STATUS_UNVERIFIED,India,INCLUDED,SCHEMES_AND_PROGRAMMES,PUBLISHED,1,MSDE_ACTIVE_PUBLICATION,AUTOMATED_GATES_PASSED,AUTO_APPROVED,https://www.msde.gov.in/offerings,,,,,INR,,,NOT_STATED,True,,,,,,"[""Industry-relevant skill training and certification""]","[""Skill seekers and eligible training participants""]","[""Training and certification support""]",[],[],"[""Skill development"", ""Employability""]","[""SKILL_TRAINING"", ""CERTIFICATION""]","[""Youth"", ""Workers"", ""Job seekers""]","[""IDEATION"", ""EARLY""]","[""https://www.msde.gov.in/documents/guidelines/schemes-guidelines-UjN4ETMtQWa?-Guidelines=&pageTitle=Schemes-""]",[],[],[],"[""Current application status is not verified.""]",[],[],2026-07-23,pmkvy-4.0 pradhan mantri kaushal vikas yojana 4.0 industry-relevant skill training and certification training and certification support skill seekers and eligible training participants skill development|employability skill_training|certification youth|workers|job seekers
apmsme_pmmy,Pradhan Mantri Mudra Yojana,AP MSME ONE,Ministry of Finance,Department of Financial Services,MUDRA,,,DIRECT_MSME_SUPPORT,UNION_DIRECTORY_RECORD,AP MSME ONE detail-page status field,Official AP MSME ONE detail page displays Status Active; retrieved 2026-07-22.,2026-07-22,SCHEME,ACTIVE_INFORMATION_AVAILABLE,STATUS_UNVERIFIED,India,INCLUDED,SCHEMES_AND_PROGRAMMES,PUBLISHED,1,MSME_ACTIVE_PUBLICATION,AUTOMATED_GATES_PASSED,AUTO_APPROVED,https://apmsmeone.ap.gov.in/schemes/PMMY,,,,,INR,,,NOT_STATED,True,,,,,,"[""Collateral-free institutional credit for income generation""]","[""See official AP MSME ONE detail page for eligibility""]","[""Loans from 50000 to 10 Lakhs by product tier""]",[],[],[],"[""Credit & Finance"", ""Loan""]","[""Micro and small business units""]",[],[],"[""https://apmsmeone.ap.gov.in/schemes"", ""https://apmsmeone.ap.gov.in/schemes/PMMY""]",[],[],"[""Permanent scheme; current call status is not inferred.""]",[],[],2026-07-22,pmmy pradhan mantri mudra yojana collateral-free institutional credit for income generation loans from 50000 to 10 lakhs by product tier credit & finance micro and small business units
msde_pmnaps,Pradhan Mantri National Apprenticeship Promotion Scheme,Ministry of Skill Development & Entrepreneurship,Ministry of Skill Development & Entrepreneurship,Ministry of Skill Development & Entrepreneurship (MSDE),National Apprenticeship Promotion Scheme,,,DIRECT_SUPPORT,,Permanent apprenticeship-support identity; current application window is not inferred.,MSDE identifies PM-NAPS as a core Skill India Programme scheme.,2026-07-23,SCHEME,INFORMATION_AVAILABLE,STATUS_UNVERIFIED,India,INCLUDED,SCHEMES_AND_PROGRAMMES,PUBLISHED,1,MSDE_ACTIVE_PUBLICATION,AUTOMATED_GATES_PASSED,AUTO_APPROVED,https://www.msde.gov.in/offerings,,,,,INR,,,NOT_STATED,True,,,,,,"[""Promote apprenticeship engagement with industry""]","[""Apprentices and establishments eligible under the scheme""]","[""Apprenticeship and on-the-job training""]",[],[],"[""Skill development"", ""Employment""]","[""APPRENTICESHIP_SUPPORT""]","[""Apprentices"", ""Employers""]","[""EARLY"", ""GROWTH""]",[],[],[],[],"[""Current application status is not verified.""]",[],[],2026-07-23,pm-naps pradhan mantri national apprenticeship promotion scheme promote apprenticeship engagement with industry apprenticeship and on-the-job training apprentices and establishments eligible under the scheme skill development|employment apprenticeship_support apprentices|employers
msde_pm_setu,Pradhan Mantri Skilling and Employability Transformation through Upgraded ITIs,Ministry of Skill Development & Entrepreneurship,Ministry of Skill Development & Entrepreneurship,Ministry of Skill Development & Entrepreneurship (MSDE),Directorate General of Training (DGT),,,DIRECT_SUPPORT,,Permanent scheme identity; current application window is not inferred.,MSDE offerings page identifies PM-SETU and its DGT implementation.,2026-07-23,SCHEME,INFORMATION_AVAILABLE,STATUS_UNVERIFIED,India,INCLUDED,SCHEMES_AND_PROGRAMMES,PUBLISHED,1,MSDE_ACTIVE_PUBLICATION,AUTOMATED_GATES_PASSED,AUTO_APPROVED,https://www.msde.gov.in/offerings,,,,,INR,,,NOT_STATED,True,,,,,,"[""Modernise ITIs with industry-aligned training""]","[""States and eligible ITI partners""]","[""Upgraded vocational infrastructure and training""]",[],[],"[""Skill development"", ""Vocational education""]","[""INFRASTRUCTURE_SUPPORT"", ""SKILL_TRAINING""]","[""ITIs"", ""States"", ""Industry partners""]","[""EARLY"", ""GROWTH""]",[],[],[],[],"[""Current application status is not verified.""]",[],[],2026-07-23,pm-setu pradhan mantri skilling and employability transformation through upgraded itis modernise itis with industry-aligned training upgraded vocational infrastructure and training states and eligible iti partners skill development|vocational education infrastructure_support|skill_training itis|states|industry partners
moe_pmrc,Prime Minister Research Chair Scheme,Ministry of Education / AICTE innovation ecosystem,Ministry of Education,"Department of Higher Education, Ministry of Education",Department of Higher Education,,,DIRECT_SUPPORT,,Permanent research scheme identity; the call is published separately.,Official PMRC scheme page describes the Ministry of Education research and innovation initiative.,2026-07-23,SCHEME,INFORMATION_AVAILABLE,STATUS_UNVERIFIED,India,INCLUDED,SCHEMES_AND_PROGRAMMES,PUBLISHED,1,MOE_ACTIVE_PUBLICATION,AUTOMATED_GATES_PASSED,AUTO_APPROVED,https://pmrc.education.gov.in/about,,,,,INR,,,NOT_STATED,True,,,,,,"[""Strengthen high-impact research innovation and global collaboration""]","[""Indian-origin researchers and eligible host institutions""]","[""Research mentorship and lab-to-market pathways""]",[],[],"[""Higher education"", ""Research"", ""Innovation""]","[""RESEARCH_SUPPORT"", ""INNOVATION_SUPPORT""]","[""Researchers"", ""HEIs"", ""Research laboratories""]","[""PROTOTYPE"", ""EARLY"", ""GROWTH""]",[],[],[],[],"[""Current application status is shown separately.""]",[],[],2026-07-23,pmrc prime minister research chair scheme strengthen high-impact research innovation and global collaboration research mentorship and lab-to-market pathways indian-origin researchers and eligible host institutions higher education|research|innovation research_support|innovation_support researchers|heis|research laboratories
apmsme_pmegp,Prime Minister's Employment Generation Programme,AP MSME ONE,Ministry of Micro Small and Medium Enterprises,,,,,DIRECT_MSME_SUPPORT,UNION_DIRECTORY_RECORD,AP MSME ONE detail-page status field,Official AP MSME ONE detail page displays Status Active; retrieved 2026-07-22.,2026-07-22,SCHEME,ACTIVE_INFORMATION_AVAILABLE,STATUS_UNVERIFIED,India,INCLUDED,SCHEMES_AND_PROGRAMMES,PUBLISHED,1,MSME_ACTIVE_PUBLICATION,AUTOMATED_GATES_PASSED,AUTO_APPROVED,https://apmsmeone.ap.gov.in/schemes/PMEGP,,,,,INR,,,NOT_STATED,True,,,,,,"[""Credit-linked subsidy for new micro enterprises""]","[""See official AP MSME ONE detail page for eligibility""]","[""Upto 50 Lakh subsidy"", ""15-35 percent project cost""]",[],[],[],"[""Credit & Finance"", ""Subsidy""]","[""MSMEs and eligible entrepreneurs""]",[],[],"[""https://apmsmeone.ap.gov.in/schemes"", ""https://apmsmeone.ap.gov.in/schemes/PMEGP""]",[],[],"[""Permanent scheme; current call status is not inferred.""]",[],[],2026-07-22,pmegp prime minister's employment generation programme credit-linked subsidy for new micro enterprises upto 50 lakh subsidy|15-35 percent project cost credit & finance msmes and eligible entrepreneurs
apmsme_pms,Procurement and Marketing Scheme,AP MSME ONE,Ministry of Micro Small and Medium Enterprises,,Office of the Development Commissioner (MSME),,,DIRECT_MSME_SUPPORT,UNION_DIRECTORY_RECORD,AP MSME ONE detail-page status field,Official AP MSME ONE detail page displays Status Active; retrieved 2026-07-22.,2026-07-22,SCHEME,ACTIVE_INFORMATION_AVAILABLE,STATUS_UNVERIFIED,India,INCLUDED,SCHEMES_AND_PROGRAMMES,PUBLISHED,1,MSME_ACTIVE_PUBLICATION,AUTOMATED_GATES_PASSED,AUTO_APPROVED,https://apmsmeone.ap.gov.in/schemes/PMS,,,,,INR,,,NOT_STATED,True,,,,,,"[""Procurement linkages trade fairs and market development""]","[""See official AP MSME ONE detail page for eligibility""]","[""Market access buyer seller meets and exhibitions""]",[],[],[],"[""Market Access and Export"", ""Support""]","[""MSMEs""]",[],[],"[""https://apmsmeone.ap.gov.in/schemes"", ""https://apmsmeone.ap.gov.in/schemes/PMS""]",[],[],"[""Permanent scheme; current call status is not inferred.""]",[],[],2026-07-22,pms procurement and marketing scheme procurement linkages trade fairs and market development market access buyer seller meets and exhibitions market access and export msmes
dot_qea,Quantum Encryption Algorithm Call,Telecom Technology Development Fund,Ministry of Communications,Department of Telecommunications (DoT),Digital Bharat Nidhi; TTDF,,,STARTUPS;MSMEs;ACADEMIA;R&D INSTITUTIONS,Call administrator,Official TTDF portal identifies the call and states the submission deadline is closed,The official QEA page states the last date of submission is closed; launch period is recorded from the TTDF journey page.,2026-07-22,HISTORICAL_CALL,CLOSED,CLOSED,India,INCLUDED,SCHEMES_AND_PROGRAMMES,PUBLISHED,1,DOT_ACTIVE_PUBLICATION,AUTOMATED_GATES_PASSED,AUTO_APPROVED,https://ttdf.usof.gov.in/quantum-encryption-algorithm,,2024-06-15,,,INR,,,NOT_STATED,True,,,,,,"[""Develop an India-specific quantum encryption algorithm for secure digital communications""]","[""Companies, startups, R&D institutions and academic institutions in India""]","[""R&D support for quantum-safe telecom security and IP creation""]",[],[],"[""Quantum Communication;Cybersecurity;Telecom""]","[""APPLICATION_CALL;R&D_SUPPORT""]","[""Startups;MSMEs;Academic and R&D institutions""]","[""IDEATION;VALIDATION""]","[""https://ttdf.usof.gov.in/TTDF-Guidelines.pdf""]","[""https://ttdf.usof.gov.in/""]",[],[],"[""Historical reference only; closing date not published on the page.""]","[""Do not use this row for an exact closing-year chart.""]",[],2026-07-22,"ttdf_qea quantum encryption algorithm call develop an india-specific quantum encryption algorithm for secure digital communications r&d support for quantum-safe telecom security and ip creation companies, startups, r&d institutions and academic institutions in india quantum communication;cybersecurity;telecom startups;msmes;academic and r&d institutions"
agri_rkvy_rabi,RKVY-RAFTAAR Agri-Business Incubation (R-ABI),Agriculture & Farmers Welfare startup ecosystem,Ministry of Agriculture & Farmers Welfare,Department of Agriculture & Farmers Welfare,R-ABI knowledge partners,,,DIRECT_SUPPORT,,,Official R-ABI portal describes the incubation and pre-seed support pathway.,2026-07-22,PROGRAMME,INFORMATION_AVAILABLE,STATUS_UNVERIFIED,India,INCLUDED,SCHEMES_AND_PROGRAMMES,PUBLISHED,1,AGRI_STARTUP_ACTIVE_PUBLICATION,AUTOMATED_GATES_PASSED,AUTO_APPROVED,https://rkvy-raftaariitbhu.org/,,,,,INR,,500000,RECORDED,True,Pre-seed support up to Rs 5 lakh is stated for the R-ABI pathway by the official R-ABI portal.,,,,,"[""Incubate and de-risk agri-startups""]","[""Agri-startups"", ""Researchers"", ""Innovators""]","[""Incubation and pre-seed support""]",[],[],"[""Agriculture and allied sectors""]","[""INCUBATION"", ""GRANT_SUPPORT""]","[""Agri-startups"", ""Innovators""]","[""Prototype"", ""Early""]","[""https://rkvy-raftaariitbhu.org/""]",[],[],[],"[""The Rs 5 lakh figure applies to the cited pre-seed pathway and is not a universal RKVY ceiling.""]",[],[],2026-07-22,rkvy-rabi rkvy-raftaar agri-business incubation (r-abi) incubate and de-risk agri-startups incubation and pre-seed support agriculture and allied sectors incubation|grant_support
