bundle_id,bundle_lane,bundle_action,bundle_title,bundle_child_order,child_id,input_category,source_evidence_weight,inferred_family,risk_score,priority,auto_resolution,canonical_name,original_canonical_name,entity_type,source_entity_type,record_kind,application_status,programme_status,opening_date,closing_date,official_page_url,application_url,startup_relevance,parent_master_id,parent_scheme_name,parent_resolution,existing_master_id,existing_public_record,disposition,decision_reason,document_role,source_candidate_id,source_candidate_ids,source_candidate_count,source_evidence_id,evidence_ids,source_titles,source_urls,evidence_excerpt,status_evidence,quality_flags,publication_eligible,apply_action_allowed
meitybundle_bc15083c85ffd653b73b,AUTO_RESOLVED,ACCEPT_AUTOMATIC_EXCLUSIONS,Automatic exclusions — GENERIC_OR_PORTAL_TITLE,6,meitychild_72a24c3499a4e768d8cf,excluded,1,MeityStartupHub,0,LOW,EXCLUDED_ERROR_OR_NAVIGATION,MeityStartupHub,MeityStartupHub,CHALLENGE_CALL,CHALLENGE_CALL,APPLICATION_CALL,VERIFICATION_REQUIRED,VERIFICATION_REQUIRED,,,https://msh.meity.gov.in/challenges/home/35ed1bc3-26e1-4aef-99ee-3f759a530f55,,RELEVANCE_REVIEW,,MeityStartupHub,MATCHED_DISCOVERED_PROGRAMME,,False,EXCLUDED_ERROR_OR_NAVIGATION,GENERIC_OR_PORTAL_TITLE,,meity380_1a43e9b609972628bec6,,,meityev_04a7a498c69bc3c123d0,,,,MeityStartupHub,MeityStartupHub,,False,False
meitybundle_bc15083c85ffd653b73b,AUTO_RESOLVED,ACCEPT_AUTOMATIC_EXCLUSIONS,Automatic exclusions — GENERIC_OR_PORTAL_TITLE,7,meitychild_ba09c27fda2ad4f510ac,excluded,1,SAMRIDH,4,LOW,EXCLUDED_ERROR_OR_NAVIGATION,MeityStartupHub,MeityStartupHub,CHALLENGE_CALL,CHALLENGE_CALL,APPLICATION_CALL,CLOSED,CLOSED,,,https://msh.meity.gov.in/event-partner,,STARTUP_DIRECT,,MeityStartupHub,MATCHED_DISCOVERED_PROGRAMME,meitycall_37a5f7055e19110989f3,False,EXCLUDED_ERROR_OR_NAVIGATION,GENERIC_OR_PORTAL_TITLE,,meity380_5bc5f051ac35f818ec4a,,,meityev_1d421547477cd297e724,,,,"meity_795d4af9fe3264cb1ec3 CALL_INSTANCE_CANDIDATE 0.78 MeityStartupHub https://msh.meity.gov.in/event-partner https://msh.meity.gov.in/event-partner https://msh.meity.gov.in/schemes/samridh rendered_dom 147173e17ea741687247 CALL_STATUS_REQUIRES_DATE_VALIDATION 200 text/html 1 0 43 0 7 True https://api.meity.gov.in/eventgallery/category CALL_COHORT_CHALLENGE_SIGNAL True NON_CATALOGUE 0.8 The page contains event and partnership details but does not list any permanent schemes or programmes. 2026-07-13T06:55:58+00:00 Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 ABOUT US SCHEMES PROGRAM NETWORKS RESOURCE MEDIA REGISTER LOGIN Events List Title : 𝗠𝗲𝗶𝘁𝗬 𝗦𝘁𝗮𝗿�... Description : MeitY Startup Hub has signed an MoU with HCLTech to jointly strengthen youth entrepreneurship and digital empowerment under the ARISE initiative. The MoU was signed by Srimathi Shivashankar, Corporate ","meity_795d4af9fe3264cb1ec3 CALL_INSTANCE_CANDIDATE 0.78 MeityStartupHub https://msh.meity.gov.in/event-partner https://msh.meity.gov.in/event-partner https://msh.meity.gov.in/schemes/samridh rendered_dom 147173e17ea741687247 CALL_STATUS_REQUIRES_DATE_VALIDATION 200 text/html 1 0 43 0 7 True https://api.meity.gov.in/eventgallery/category CALL_COHORT_CHALLENGE_SIGNAL True NON_CATALOGUE 0.8 The page contains event and partnership details but does not list any permanent schemes or programmes. 2026-07-13T06:55:58+00:00 Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 ABOUT US SCHEMES PROGRAM NETWORKS RESOURCE MEDIA REGISTER LOGIN Events List Title : 𝗠𝗲𝗶𝘁𝗬 𝗦𝘁𝗮𝗿�... Description : MeitY Startup Hub has signed an MoU with HCLTech to jointly strengthen youth entrepreneurship and digital empowerment under the ARISE initiative. The MoU was signed by Srimathi Shivashankar, Corporate Vice President, HCLTech, and Dr.Panneerselvam ( PS ) Madanagopal, CEO, MeitY Startup Hub. Date : July 22, 2025 - July 22, 2025 Posted On : July 24, 2025 Title : 𝗜𝗻𝗱𝗶𝗮–𝗚𝗲𝗿𝗺�... Description : MeitY Startup Hub had the privilege of hosting a high-level delegation from Germany led by Senator Franziska G",OPENING_DATE_CONTEXT_NOT_PROVEN;CLOSING_DATE_CONTEXT_NOT_PROVEN,False,False
meitybundle_bc15083c85ffd653b73b,AUTO_RESOLVED,ACCEPT_AUTOMATIC_EXCLUSIONS,Automatic exclusions — GENERIC_OR_PORTAL_TITLE,8,meitychild_b88a8f10f4f4cf51dc4e,excluded,1,SAMRIDH,0,LOW,EXCLUDED_ERROR_OR_NAVIGATION,MeityStartupHub,MeityStartupHub,CHALLENGE_CALL,CHALLENGE_CALL,APPLICATION_CALL,CLOSED,CLOSED,,,https://msh.meity.gov.in/g20dia/exhibition,,STARTUP_DIRECT,,MeityStartupHub,MATCHED_DISCOVERED_PROGRAMME,,False,EXCLUDED_ERROR_OR_NAVIGATION,GENERIC_OR_PORTAL_TITLE,,meity380_8ef9a8823582f446c1ed,,,meityev_62a14b908ad5d5d28ee8,,,,"meity_4ba255e00471557ffff0 CALL_INSTANCE_CANDIDATE 0.78 MeityStartupHub G20 DIA EXPO https://msh.meity.gov.in/g20dia/exhibition https://msh.meity.gov.in/g20dia/exhibition https://msh.meity.gov.in/schemes/samridh rendered_dom 147173e17ea741687247 CALL_STATUS_REQUIRES_DATE_VALIDATION 200 text/html 1 0 44 0 0 True CALL_COHORT_CHALLENGE_SIGNAL True EVIDENCE_ONLY 0.8 The page does not describe a permanent scheme or programme but rather an event and exhibition. 2026-07-13T06:56:14+00:00 Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 ABOUT US SCHEMES PROGRAM NETWORKS RESOURCE MEDIA REGISTER LOGIN G20 DIA > Exhibition G20 DIA EXPO The G20 DIA Expo at the prestigious G20 Digital Innovation Alliance Summit is set to showcase the dynamism and innovation of the Start-ups, Corporates, R&D organizations, Universities, etc. exhibiting at the Event. The Exhibition will be a melting po","meity_4ba255e00471557ffff0 CALL_INSTANCE_CANDIDATE 0.78 MeityStartupHub G20 DIA EXPO https://msh.meity.gov.in/g20dia/exhibition https://msh.meity.gov.in/g20dia/exhibition https://msh.meity.gov.in/schemes/samridh rendered_dom 147173e17ea741687247 CALL_STATUS_REQUIRES_DATE_VALIDATION 200 text/html 1 0 44 0 0 True CALL_COHORT_CHALLENGE_SIGNAL True EVIDENCE_ONLY 0.8 The page does not describe a permanent scheme or programme but rather an event and exhibition. 2026-07-13T06:56:14+00:00 Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 ABOUT US SCHEMES PROGRAM NETWORKS RESOURCE MEDIA REGISTER LOGIN G20 DIA > Exhibition G20 DIA EXPO The G20 DIA Expo at the prestigious G20 Digital Innovation Alliance Summit is set to showcase the dynamism and innovation of the Start-ups, Corporates, R&D organizations, Universities, etc. exhibiting at the Event. The Exhibition will be a melting pot of ground-breaking ideas and cutting edge technologies focusing on sectors with potential to revolutionise industries and transform societies. Visitors can engage with Start-ups at their booths, witnessing live demonstrations, interactive displays, and engaging discussions. The Start-up Pavilion w",CLOSING_DATE_CONTEXT_NOT_PROVEN;FOOTER_DATE_REMOVED,False,False
meitybundle_bc15083c85ffd653b73b,AUTO_RESOLVED,ACCEPT_AUTOMATIC_EXCLUSIONS,Automatic exclusions — GENERIC_OR_PORTAL_TITLE,9,meitychild_a0d58725592d938a603c,excluded,1,SAMRIDH,4,LOW,EXCLUDED_ERROR_OR_NAVIGATION,MeityStartupHub,MeityStartupHub,CHALLENGE_CALL,CHALLENGE_CALL,APPLICATION_CALL,CLOSED,CLOSED,,,https://msh.meity.gov.in/g20dia/g20diaoverview,,STARTUP_DIRECT,,MeityStartupHub,MATCHED_DISCOVERED_PROGRAMME,meitycall_056b139f54fba2e7a8b3,False,EXCLUDED_ERROR_OR_NAVIGATION,GENERIC_OR_PORTAL_TITLE,,meity380_ad6bb135fe434472489b,,,meityev_89a5b93423341f2e2724,,,,meity_d21e57fa37ee3754ba4c CALL_INSTANCE_CANDIDATE 0.78 MeityStartupHub Welcome to the G20 Digital Innovation Alliance Summit! https://msh.meity.gov.in/g20dia/g20diaoverview https://msh.meity.gov.in/g20dia/g20diaoverview https://msh.meity.gov.in/schemes/samridh rendered_dom 147173e17ea741687247 CALL_STATUS_REQUIRES_DATE_VALIDATION 200 text/html 1 0 48 0 0 True CALL_COHORT_CHALLENGE_SIGNAL True NON_CATALOGUE 0.8 The provided page does not contain information related to a specific scheme or programme but rather an overview of the G20 Digital Innovation Alliance Summit. 2026-07-13T06:56:06+00:00 Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 ABOUT US SCHEMES PROGRAM NETWORKS RESOURCE MEDIA REGISTER LOGIN G20 DIA > G20 DIA OVERVIEW G20- Digital Innovation Alliance Welcome to the G20 Digital Innovation Alliance Summit! India's presidency of the G20 Summit is a source of imm,"meity_d21e57fa37ee3754ba4c CALL_INSTANCE_CANDIDATE 0.78 MeityStartupHub Welcome to the G20 Digital Innovation Alliance Summit! https://msh.meity.gov.in/g20dia/g20diaoverview https://msh.meity.gov.in/g20dia/g20diaoverview https://msh.meity.gov.in/schemes/samridh rendered_dom 147173e17ea741687247 CALL_STATUS_REQUIRES_DATE_VALIDATION 200 text/html 1 0 48 0 0 True CALL_COHORT_CHALLENGE_SIGNAL True NON_CATALOGUE 0.8 The provided page does not contain information related to a specific scheme or programme but rather an overview of the G20 Digital Innovation Alliance Summit. 2026-07-13T06:56:06+00:00 Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 ABOUT US SCHEMES PROGRAM NETWORKS RESOURCE MEDIA REGISTER LOGIN G20 DIA > G20 DIA OVERVIEW G20- Digital Innovation Alliance Welcome to the G20 Digital Innovation Alliance Summit! India's presidency of the G20 Summit is a source of immense pride. As part of this presidency, the Ministry of Electronics and Information Technology (MeitY), Government of India, and the MeitY Start-up Hub are organizing the G20 Digital Innovation Alliance Summit in Bengaluru at the Bangalore Palace, from August 17th to 19th, 2023. With the focal theme",CLOSING_DATE_CONTEXT_NOT_PROVEN;FOOTER_DATE_REMOVED,False,False
meitybundle_bc15083c85ffd653b73b,AUTO_RESOLVED,ACCEPT_AUTOMATIC_EXCLUSIONS,Automatic exclusions — GENERIC_OR_PORTAL_TITLE,10,meitychild_cb82c0381c4b07893599,excluded,1,SAMRIDH,4,LOW,EXCLUDED_ERROR_OR_NAVIGATION,MeityStartupHub,MeityStartupHub,CHALLENGE_CALL,CHALLENGE_CALL,APPLICATION_CALL,CLOSED,CLOSED,,,https://msh.meity.gov.in/media/press-release-all,,STARTUP_DIRECT,,MeityStartupHub,MATCHED_DISCOVERED_PROGRAMME,meitycall_ba1e7d64714d21401ed3,False,EXCLUDED_ERROR_OR_NAVIGATION,GENERIC_OR_PORTAL_TITLE,,meity380_c8f34f719c21de7379a2,,,meityev_6b6aab16977fa2c763ba,,,,"meity_7a56b544680fc510f924 CALL_INSTANCE_CANDIDATE 0.78 MeityStartupHub The Ministry of Electronics and Information Technology (MeitY) launched MeitY Mitra, India’s first-ever AI chatbot integrated into a government website, enhancing accessibility and user support. https://msh.meity.gov.in/media/press-release-all https://msh.meity.gov.in/media/press-release-all https://msh.meity.gov.in/schemes/samridh rendered_dom 147173e17ea741687247 CALL_STATUS_REQUIRES_DATE_VALIDATION 200 text/html 1 0 43 0 0 True https://api.meity.gov.in/pressrelease/active CALL_COHORT_CHALLENGE_SIGNAL True EVIDENCE_ONLY 0.8 The provided page does not contain information about a permanent scheme or programme but rather news and updates. 2026-07-13T06:55:46+00:00 Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 ABOUT US SCHEMES PROGRAM NETWORKS RESOURCE MEDIA REGISTER LOGIN MEDIA > PRESS RELEASE Pres","meity_7a56b544680fc510f924 CALL_INSTANCE_CANDIDATE 0.78 MeityStartupHub The Ministry of Electronics and Information Technology (MeitY) launched MeitY Mitra, India’s first-ever AI chatbot integrated into a government website, enhancing accessibility and user support. https://msh.meity.gov.in/media/press-release-all https://msh.meity.gov.in/media/press-release-all https://msh.meity.gov.in/schemes/samridh rendered_dom 147173e17ea741687247 CALL_STATUS_REQUIRES_DATE_VALIDATION 200 text/html 1 0 43 0 0 True https://api.meity.gov.in/pressrelease/active CALL_COHORT_CHALLENGE_SIGNAL True EVIDENCE_ONLY 0.8 The provided page does not contain information about a permanent scheme or programme but rather news and updates. 2026-07-13T06:55:46+00:00 Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 ABOUT US SCHEMES PROGRAM NETWORKS RESOURCE MEDIA REGISTER LOGIN MEDIA > PRESS RELEASE Press Releases Startup Mahakumbh day 1 showcases cutting-edge innovations across thematic pavilions Aug 2025 Read More AI & DeepTech Pavilion Takes Center Stage at Startup Mahakumbh, Showcasing India’s Tech Prowess Aug 2025 Read More MSH Startup policy forum to collaborate to support startup ecosystem. ",CLOSING_DATE_CONTEXT_NOT_PROVEN;FOOTER_DATE_REMOVED,False,False
meitybundle_bc15083c85ffd653b73b,AUTO_RESOLVED,ACCEPT_AUTOMATIC_EXCLUSIONS,Automatic exclusions — GENERIC_OR_PORTAL_TITLE,11,meitychild_dd9f79846c59529a222a,excluded,1,SAMRIDH,4,LOW,EXCLUDED_ERROR_OR_NAVIGATION,MeityStartupHub,MeityStartupHub,CHALLENGE_CALL,CHALLENGE_CALL,APPLICATION_CALL,CLOSED,CLOSED,,,https://msh.meity.gov.in/program/mshcorporate/mathworks,,STARTUP_DIRECT,,MeityStartupHub,MATCHED_DISCOVERED_PROGRAMME,meitycall_c53a5b2578e3b03d7291,False,EXCLUDED_ERROR_OR_NAVIGATION,GENERIC_OR_PORTAL_TITLE,,meity380_69393fc5ab0b9d799aed,,,meityev_693e160e5675dab0d195,,,,"meity_71e95141c1a17726fc50 PROGRAMME_MASTER_CANDIDATE 0.9 MeityStartupHub MEITY STARTUP HUB AND MATHWORKS PARTNER TO ACCELERATE DEEP TECH INNOVATION https://msh.meity.gov.in/program/mshcorporate/mathworks https://msh.meity.gov.in/program/mshcorporate/mathworks https://msh.meity.gov.in/schemes/samridh rendered_dom STATUS_REQUIRES_VALIDATION 200 text/html 1 0 43 0 0 True OFFICIAL_PROGRAMME_PATH False 0.0 2026-07-13T06:52:48+00:00 Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 ABOUT US SCHEMES PROGRAM NETWORKS RESOURCE MEDIA REGISTER LOGIN PROGRAMS > MSH CORPORATE > MATHWORKS MEITY STARTUP HUB AND MATHWORKS PARTNER TO ACCELERATE DEEP TECH INNOVATION MeitY Startup Hub (MSH) has signed a Statement of Intent (SoI) with MathWorks to bolster India’s deep tech startup ecosystem, providing access to state-of-the-art computational tools, advanced simulation models, and world-clas","meity_71e95141c1a17726fc50 PROGRAMME_MASTER_CANDIDATE 0.9 MeityStartupHub MEITY STARTUP HUB AND MATHWORKS PARTNER TO ACCELERATE DEEP TECH INNOVATION https://msh.meity.gov.in/program/mshcorporate/mathworks https://msh.meity.gov.in/program/mshcorporate/mathworks https://msh.meity.gov.in/schemes/samridh rendered_dom STATUS_REQUIRES_VALIDATION 200 text/html 1 0 43 0 0 True OFFICIAL_PROGRAMME_PATH False 0.0 2026-07-13T06:52:48+00:00 Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 ABOUT US SCHEMES PROGRAM NETWORKS RESOURCE MEDIA REGISTER LOGIN PROGRAMS > MSH CORPORATE > MATHWORKS MEITY STARTUP HUB AND MATHWORKS PARTNER TO ACCELERATE DEEP TECH INNOVATION MeitY Startup Hub (MSH) has signed a Statement of Intent (SoI) with MathWorks to bolster India’s deep tech startup ecosystem, providing access to state-of-the-art computational tools, advanced simulation models, and world-class training resources. As part of this partnership, MathWorks will provide complimentary access to over 100 products under its Accelerator Program, including MATLAB® and Simulink, for 12 months to all MeitY associated startups. This invaluable resource will empower startups to develop and refine thei",CLOSING_DATE_CONTEXT_NOT_PROVEN;FOOTER_DATE_REMOVED,False,False
meitybundle_bc15083c85ffd653b73b,AUTO_RESOLVED,ACCEPT_AUTOMATIC_EXCLUSIONS,Automatic exclusions — GENERIC_OR_PORTAL_TITLE,12,meitychild_129439d7cf69afac1ab2,excluded,1,SAMRIDH,4,LOW,EXCLUDED_ERROR_OR_NAVIGATION,MeityStartupHub,MeityStartupHub,CHALLENGE_CALL,CHALLENGE_CALL,APPLICATION_CALL,CLOSED,CLOSED,,,https://msh.meity.gov.in/program/mshinternational/vivatech,,RELEVANCE_REVIEW,,MeityStartupHub,MATCHED_DISCOVERED_PROGRAMME,meitycall_f76675fa4a424f58ed0b,False,EXCLUDED_ERROR_OR_NAVIGATION,GENERIC_OR_PORTAL_TITLE,,meity380_219b17ae8def3610a72e,,,meityev_87e73a0a017f0e9a5a47,,,,"meity_02c561b3672cb3e4e0f0 PROGRAMME_MASTER_CANDIDATE 0.9 MeityStartupHub VIVATECH 2022 https://msh.meity.gov.in/program/mshinternational/vivatech https://msh.meity.gov.in/program/mshinternational/vivatech https://msh.meity.gov.in/schemes/samridh rendered_dom STATUS_REQUIRES_VALIDATION 200 text/html 1 0 43 0 0 True OFFICIAL_PROGRAMME_PATH False 0.0 2026-07-13T06:53:56+00:00 Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 ABOUT US SCHEMES PROGRAM NETWORKS RESOURCE MEDIA REGISTER LOGIN PROGRAMS > Global Startup Bridge > VIVATECH VIVATECH 2022 VIVATECH is Europe’s biggest startup and tech event which accelerates innovation by connecting startups, tech leaders, major corporations, and investors responding to the world’s biggest challenges. From keynote speakers and exhibits to labs and live experiences, VIVATECH 2022 was a celebration of today’s innovative technologies that","meity_02c561b3672cb3e4e0f0 PROGRAMME_MASTER_CANDIDATE 0.9 MeityStartupHub VIVATECH 2022 https://msh.meity.gov.in/program/mshinternational/vivatech https://msh.meity.gov.in/program/mshinternational/vivatech https://msh.meity.gov.in/schemes/samridh rendered_dom STATUS_REQUIRES_VALIDATION 200 text/html 1 0 43 0 0 True OFFICIAL_PROGRAMME_PATH False 0.0 2026-07-13T06:53:56+00:00 Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 ABOUT US SCHEMES PROGRAM NETWORKS RESOURCE MEDIA REGISTER LOGIN PROGRAMS > Global Startup Bridge > VIVATECH VIVATECH 2022 VIVATECH is Europe’s biggest startup and tech event which accelerates innovation by connecting startups, tech leaders, major corporations, and investors responding to the world’s biggest challenges. From keynote speakers and exhibits to labs and live experiences, VIVATECH 2022 was a celebration of today’s innovative technologies that have the power to transform the future. India was the “Country of the Year” partner of VIVATECH 2022 in Paris. MeitY Startup Hub delegation participated in the 4-day event and the startups were showcased at the India’s pavilion. The pavilion highlighted the Indian startup ecosystem, partnership eco",CLOSING_DATE_CONTEXT_NOT_PROVEN;FOOTER_DATE_REMOVED,False,False
meitybundle_bc15083c85ffd653b73b,AUTO_RESOLVED,ACCEPT_AUTOMATIC_EXCLUSIONS,Automatic exclusions — GENERIC_OR_PORTAL_TITLE,13,meitychild_5536b2319e0467341d2c,excluded,1,SAMRIDH,0,LOW,EXCLUDED_ERROR_OR_NAVIGATION,MeityStartupHub,MeityStartupHub,CHALLENGE_CALL,CHALLENGE_CALL,APPLICATION_CALL,CLOSED,CLOSED,,,https://msh.meity.gov.in/schemes/samridh,,STARTUP_DIRECT,,MeityStartupHub,MATCHED_DISCOVERED_PROGRAMME,,False,EXCLUDED_ERROR_OR_NAVIGATION,GENERIC_OR_PORTAL_TITLE,,meity380_4a21acecb3ae5f263df6,,,meityev_f2120e18cee71245a9a5,,,,"147173e17ea741687247 147173e17ea741687247 SCHEME_MASTER_CANDIDATE 0.96 MeityStartupHub https://msh.meity.gov.in/schemes/samridh https://msh.meity.gov.in/schemes/samridh seed STATUS_REQUIRES_VALIDATION 200 text/html 0 0 46 0 0 True https://api.meity.gov.in/user/profileimage?type=undefined; https://api.meity.gov.in/sitevisitors; https://api.meity.gov.in/flagshipevents?page=0; https://api.meity.gov.in/allschemes OFFICIAL_SCHEME_PATH False 0.0 2026-07-13T06:51:20+00:00 Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 ABOUT US SCHEMES PROGRAM NETWORKS RESOURCE MEDIA REGISTER LOGIN SCHEMES > SAMRIDH RESULT OF SAMRIDH COHORT 2 Startup Accelerator of MeitY for Product Innovation, Development, and Growth (SAMRIDH) The Government of India has launched a comprehensive initiative to foster innovation and support start-ups through its Startup Accelerator of MeitY for Product Innovati","147173e17ea741687247 147173e17ea741687247 SCHEME_MASTER_CANDIDATE 0.96 MeityStartupHub https://msh.meity.gov.in/schemes/samridh https://msh.meity.gov.in/schemes/samridh seed STATUS_REQUIRES_VALIDATION 200 text/html 0 0 46 0 0 True https://api.meity.gov.in/user/profileimage?type=undefined; https://api.meity.gov.in/sitevisitors; https://api.meity.gov.in/flagshipevents?page=0; https://api.meity.gov.in/allschemes OFFICIAL_SCHEME_PATH False 0.0 2026-07-13T06:51:20+00:00 Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 ABOUT US SCHEMES PROGRAM NETWORKS RESOURCE MEDIA REGISTER LOGIN SCHEMES > SAMRIDH RESULT OF SAMRIDH COHORT 2 Startup Accelerator of MeitY for Product Innovation, Development, and Growth (SAMRIDH) The Government of India has launched a comprehensive initiative to foster innovation and support start-ups through its Startup Accelerator of MeitY for Product Innovation, Development, and Growth (SAMRIDH) program, addressing the need for an accelerator program that drives social impact and scales solutions for India's challenges. The program aims to support 300 tech Start-Ups in 3-year duration with cohort size of 5-10 Start-Ups. SAMRIDH Program is conceptualized",CLOSING_DATE_CONTEXT_NOT_PROVEN;FOOTER_DATE_REMOVED,False,False
meitybundle_bc15083c85ffd653b73b,AUTO_RESOLVED,ACCEPT_AUTOMATIC_EXCLUSIONS,Automatic exclusions — GENERIC_OR_PORTAL_TITLE,14,meitychild_aee76837c512a618742d,excluded,1,TIDE 2.0,0,LOW,EXCLUDED_ERROR_OR_NAVIGATION,MeityStartupHub,MeityStartupHub,CHALLENGE_CALL,CHALLENGE_CALL,APPLICATION_CALL,CLOSED,CLOSED,,,https://msh.meity.gov.in/schemes/tide,,STARTUP_DIRECT,,MeityStartupHub,MATCHED_DISCOVERED_PROGRAMME,,False,EXCLUDED_ERROR_OR_NAVIGATION,GENERIC_OR_PORTAL_TITLE,,meity380_b471eaa487f129074cf7,,,meityev_1bf200bc3389dd4b3ecf,,,,"6af79cf6c8a213dddce8 6af79cf6c8a213dddce8 SCHEME_MASTER_CANDIDATE 0.96 MeityStartupHub https://msh.meity.gov.in/schemes/tide https://msh.meity.gov.in/schemes/tide seed STATUS_REQUIRES_VALIDATION 200 text/html 0 0 46 0 0 True OFFICIAL_SCHEME_PATH False 0.0 2026-07-13T06:51:31+00:00 Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 ABOUT US SCHEMES PROGRAM NETWORKS RESOURCE MEDIA REGISTER LOGIN SCHEMES > TIDE 2.0 Technology Incubation and Development of Entrepreneurs (TIDE 2.0) TIDE 2.0 will promote tech entrepreneurship through financial and technical support to incubators engaged in supporting ICT startups primarily engaged in using emerging technologies such as IoT, AI, Block-chain, Robotics etc. in pre-identified areas of societal relevance. The Scheme will be implemented through empowering 51 incubators in India and handholding close to 2000 tech start-ups over a perio","6af79cf6c8a213dddce8 6af79cf6c8a213dddce8 SCHEME_MASTER_CANDIDATE 0.96 MeityStartupHub https://msh.meity.gov.in/schemes/tide https://msh.meity.gov.in/schemes/tide seed STATUS_REQUIRES_VALIDATION 200 text/html 0 0 46 0 0 True OFFICIAL_SCHEME_PATH False 0.0 2026-07-13T06:51:31+00:00 Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 ABOUT US SCHEMES PROGRAM NETWORKS RESOURCE MEDIA REGISTER LOGIN SCHEMES > TIDE 2.0 Technology Incubation and Development of Entrepreneurs (TIDE 2.0) TIDE 2.0 will promote tech entrepreneurship through financial and technical support to incubators engaged in supporting ICT startups primarily engaged in using emerging technologies such as IoT, AI, Block-chain, Robotics etc. in pre-identified areas of societal relevance. The Scheme will be implemented through empowering 51 incubators in India and handholding close to 2000 tech start-ups over a period of 5 years. The scheme envisions creating a holistic ecosystem to support technology startups and incubation centers through identifying and creating necessary linkages. MeitY Startup Hub (MSH) would be setup under TIDE 2.0 to ensure synergistic linkages among the TIDE 2.0 centres, theme based inc",CLOSING_DATE_CONTEXT_NOT_PROVEN;FOOTER_DATE_REMOVED,False,False
meitybundle_3c990723798c8ee1b8de,AUTO_RESOLVED,ACCEPT_AUTOMATIC_EXCLUSIONS,Automatic exclusions — GENERIC_OR_PORTAL_TITLE,1,meitychild_3b76b1573183e1deb034,excluded,1,Challenges,19,MEDIUM,EXCLUDED_ERROR_OR_NAVIGATION,Challenges,Challenges,DIRECTORY_OR_LISTING,DIRECTORY_OR_LISTING,EVIDENCE_ONLY,NOT_APPLICABLE,NOT_APPLICABLE,,,https://msh.meity.gov.in/challenges,,RELEVANCE_REVIEW,,,UNRESOLVED,meitycall_cbb7e8cd8fe24b00afd9,False,EXCLUDED_ERROR_OR_NAVIGATION,GENERIC_OR_PORTAL_TITLE,,meity380_025bbec9cdbdda5e66c8,,,meityev_221708594e175e88bcf3,,,,meitycall_cbb7e8cd8fe24b00afd9 Challenges MeitY Startup Hub Ministry of Electronics and Information Technology (MeitY) MeitY Startup Hub APPLICATION_CALL CALL_INSTANCE STANDALONE_OFFICIAL_CALL https://msh.meity.gov.in/challenges VERIFICATION_REQUIRED INSUFFICIENT_CURRENT_STATUS_EVIDENCE No verified current deadline and official application route were established. REQUIRES_ADMIN_VERIFICATION DIRECT_OR_REVIEW_REQUIRED UNKNOWN 0.800 True False Challenges MeityStartupHub official_crawl network_html DEADLINE_REQUIRES_VERIFICATION;NO_PUBLIC_APPLY_ROUTE dbd42fbf00275c5cf21752b6ec0ca0786e4d59caa94908196e5255a5ea09547c,meitycall_cbb7e8cd8fe24b00afd9 Challenges MeitY Startup Hub Ministry of Electronics and Information Technology (MeitY) MeitY Startup Hub APPLICATION_CALL CALL_INSTANCE STANDALONE_OFFICIAL_CALL https://msh.meity.gov.in/challenges VERIFICATION_REQUIRED INSUFFICIENT_CURRENT_STATUS_EVIDENCE No verified current deadline and official application route were established. REQUIRES_ADMIN_VERIFICATION DIRECT_OR_REVIEW_REQUIRED UNKNOWN 0.800 True False Challenges MeityStartupHub official_crawl network_html DEADLINE_REQUIRES_VERIFICATION;NO_PUBLIC_APPLY_ROUTE dbd42fbf00275c5cf21752b6ec0ca0786e4d59caa94908196e5255a5ea09547c,,False,False
