call_id,department_code,call_title,record_role,call_type,applicant_layer,applicant_layer_reason,parent_master_id,parent_resolution,parent_resolution_reason,opening_date,closing_date,application_status,status_reason,startup_relevance,startup_relevance_reason,sector_scope,primary_sector,secondary_sectors,sector_reason,sector_review_required,detail_url,attachment_url,source_container_url,source_container_role,source_row_number,source_fetched_at,eligible_applicants,funding_summary,funding_maximum,application_url,guideline_url,evidence_note,implementing_entity,implementation_role,status_basis,status_evidence,last_verified_at,startup_stage
dst_call_983b31bf78ba058b1ea9,DST,UKIERI DST partnership Development Workshops,CALL_INSTANCE,OPPORTUNITY_NOTICE,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,23/05/2019,22/07/2019,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/ukieri-dst-partnership-development-workshops,https://dst.gov.in/sites/default/files/UKIERI-DST%20Partnership%20Development%20Workshop%202019-20_final.pdf,https://dst.gov.in/archive-call-for-proposals?page=6,CALL_INDEX_CONTAINER,6,2026-07-10T09:24:32+00:00,,,,,,,,,,,,
dst_call_47a7465bc38d059fce45,DST,Indo-Norway Joint Call on Bio-Economy,CALL_INSTANCE,OPPORTUNITY_NOTICE,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,04/09/2017,22/11/2017,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/indo-norway-joint-call-bio-economy,https://dst.gov.in/sites/default/files/DST-RCN%20Joint%20call%20bioeconomy-2017.pdf,https://dst.gov.in/archive-call-for-proposals?page=1,CALL_INDEX_CONTAINER,18,2026-07-10T09:24:27+00:00,,,,,,,,,,,,
dst_call_3f89c20ee1b0557aca7b,DST,DST CETP Call Module 04 (CCUS) Pre- proposal Submission,CALL_INSTANCE,CALL_FOR_PROPOSALS,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,20/09/2023,22/11/2023,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/dst-cetp-call-module-04-ccus-pre-proposal-submission,,https://dst.gov.in/archive-call-for-proposals?page=14,CALL_INDEX_CONTAINER,7,2026-07-10T09:24:57+00:00,,,,,,,,,,,,
dst_call_8ec381ba86922db823ef,DST,Call - Indo-Australia Fund for Scientific and Technological Cooperation (Indo-AISRF) Round 11,CALL_INSTANCE,OPPORTUNITY_NOTICE,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,17/12/2018,23/01/2019,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/call-indo-australia-fund-scientific-and-technological-cooperation-indo-aisrf-round,https://dst.gov.in/sites/default/files/For%20Website%20DST-AISRF%20Call%20for%20proposals.pdf,https://dst.gov.in/archive-call-for-proposals?page=5,CALL_INDEX_CONTAINER,6,2026-07-10T09:24:31+00:00,,,,,,,,,,,,
dst_call_125bfad85da45a1372bf,DST,The Call for Proposals focuses on capturing direct CO2 emissions and their utilization for demonstrating CCU technologies in the steel sector,CALL_INSTANCE,CALL_FOR_PROPOSALS,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,22/04/2025,23/06/2025,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/call-proposals-focuses-capturing-direct-co2-emissions-and-their-utilization,,https://dst.gov.in/archive-call-for-proposals?page=16,CALL_INDEX_CONTAINER,13,2026-07-10T09:24:55+00:00,,,,,,,,,,,,
dst_call_c61884853dce917fce44,DST,"SERB, IRHPA call for establishing Centres on AI-based Earth Systems Modeling",CALL_INSTANCE,OPPORTUNITY_NOTICE,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,27/05/2021,23/07/2021,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/serb-irhpa-call-establishing-centres-ai-based-earth-systems-modeling,https://dst.gov.in/sites/default/files/IRHPA%20EAS%20CALL%20final%20%2821.06.2021%29.pdf,https://dst.gov.in/archive-call-for-proposals?page=10,CALL_INDEX_CONTAINER,4,2026-07-10T09:24:37+00:00,,,,,,,,,,,,
dst_call_64dba856af6f006553fe,DST,Call For Proposal: India-Australia CFP for Round 12 under AISRF,CALL_INSTANCE,CALL_FOR_PROPOSALS,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,02/09/2019,23/10/2019,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/call-proposal-india-australia-cfp-round-12-under-aisrf,https://dst.gov.in/sites/default/files/DST%20AISRF%20Call%20for%20proposals%20for%20website.pdf,https://dst.gov.in/archive-call-for-proposals?page=7,CALL_INDEX_CONTAINER,2,2026-07-10T09:24:33+00:00,,,,,,,,,,,,
dst_call_c3b88955a9be7f781a6e,DST,Call for Nomination: Workshop on Design and Evaluation of Innovation Policies (with a specific focus on Scientometrics),CALL_INSTANCE,OPPORTUNITY_NOTICE,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,23/02/2019,24/02/2019,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/call-nomination-workshop-design-and-evaluation-innovation-policies-specific-focus,https://dst.gov.in/sites/default/files/Call%20for%20Nominations_DEIP%202019%20Bangalore%20v3.pdf,https://dst.gov.in/archive-call-for-proposals?page=5,CALL_INDEX_CONTAINER,12,2026-07-10T09:24:31+00:00,,,,,,,,,,,,
dst_call_ceaf5abe4ab778b84bce,DST,Indo-Norway call on Renewable Energy 2017,CALL_INSTANCE,OPPORTUNITY_NOTICE,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,23/03/2017,24/05/2017,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/indo-norway-call-renewable-energy-2017,https://dst.gov.in/sites/default/files/India-Norway-Joint-Call-on-Renewable-Energy-2017.pdf,https://dst.gov.in/archive-call-for-proposals,CALL_INDEX_CONTAINER,19,2026-07-10T09:24:26+00:00,,,,,,,,,,,,
dst_call_f275d3f6d88cc061be4f,DST,Call for Proposals Undergraduate Teaching Laboratories in Quantum Technologies,CALL_INSTANCE,CALL_FOR_PROPOSALS,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,25/07/2025,24/08/2025,CLOSED,Official closing date is before the verification date.,REVIEW_REQUIRED,"Beneficiary evidence without a resolved programme: startup, entrepreneur.",SPECIFIC,Quantum Technology,,Official call evidence contains Quantum Technology: quantum technologies.,false,https://dst.gov.in/callforproposals/call-proposals-undergraduate-teaching-laboratories-quantum-technologies,,https://dst.gov.in/archive-call-for-proposals?page=16,CALL_INDEX_CONTAINER,16,2026-07-10T09:24:55+00:00,,,,,,,,,,,,
dst_call_596c6225ec454ca59054,DST,Funding Announcement Opportunity 2023 for RD&D in the area of CCUS,CALL_INSTANCE,OPPORTUNITY_NOTICE,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,24/07/2023,24/09/2023,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/funding-announcement-opportunity-2023-rdd-area-ccus,,https://dst.gov.in/archive-call-for-proposals?page=13,CALL_INDEX_CONTAINER,20,2026-07-10T09:24:57+00:00,,,,,,,,,,,,
dst_call_0db242bd382ef8cead37,DST,India UK Joint Call for proposal for telecommunication Research (DST-EPSRC),CALL_INSTANCE,CALL_FOR_PROPOSALS,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,19/07/2024,24/09/2024,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/india-uk-joint-call-proposal-telecommunication-research-dst-epsrc,,https://dst.gov.in/archive-call-for-proposals?page=15,CALL_INDEX_CONTAINER,5,2026-07-10T09:24:58+00:00,,,,,,,,,,,,
dst_call_d288516d777ffac71e94,DST,Call For Proposal (CFP -2) under India - Israel Industrial R&D and Technological Innovation Fund (I4F),CALL_INSTANCE,CALL_FOR_PROPOSALS,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,16/08/2018,24/11/2018,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/call-proposal-cfp-2-under-india-israel-industrial-rd-and-technological-innovation,https://dst.gov.in/sites/default/files/India%20-%20Israel%20I4F%20Advertisement.pdf,https://dst.gov.in/archive-call-for-proposals?page=4,CALL_INDEX_CONTAINER,18,2026-07-10T09:24:30+00:00,,,,,,,,,,,,
dst_call_c43b409539872c700910,DST,India - UKIERI Call for Proposal,CALL_INSTANCE,CALL_FOR_PROPOSALS,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,30/11/2018,25/01/2019,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/india-ukieri-call-proposal,https://dst.gov.in/sites/default/files/UKIERI-DST%20Call%20for%20Proposals%202018-19_final.pdf,https://dst.gov.in/archive-call-for-proposals?page=5,CALL_INDEX_CONTAINER,7,2026-07-10T09:24:31+00:00,,,,,,,,,,,,
dst_call_e1c22f8b225da32ae02b,DST,Indo-German Science & Technology Centre (IGSTC) Call 2020,CALL_INSTANCE,OPPORTUNITY_NOTICE,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,10/12/2020,25/02/2021,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/indo-german-science-technology-centre-igstc-call-2020,,https://dst.gov.in/archive-call-for-proposals?page=9,CALL_INDEX_CONTAINER,9,2026-07-10T09:24:36+00:00,,,,,,,,,,,,
dst_call_ac9623749daa2eb2abcf,DST,Advertisement for FIST 2023,CALL_INSTANCE,OPPORTUNITY_NOTICE,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,13/03/2023,25/04/2023,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/advertisement-fist-2023,https://dst.gov.in/sites/default/files/FIST%202023%20Advertisement.pdf,https://dst.gov.in/archive-call-for-proposals?page=12,CALL_INDEX_CONTAINER,20,2026-07-10T09:24:39+00:00,,,,,,,,,,,,
dst_call_776598637e06a927b30f,DST,Call for proposals for NIDHI Seed Support Program (NIDHI SSP),CALL_INSTANCE,CALL_FOR_PROPOSALS,UNKNOWN,The direct applicant layer requires curation.,dst_programme_nidhi_ssp,ALIAS_MATCH,Matched authoritative alias: NIDHI Seed Support Program.,25/05/2021,25/06/2021,CLOSED,Official closing date is before the verification date.,STARTUP_RELEVANT,Explicit title evidence: nidhi.,UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/call-proposals-nidhi-seed-support-program-nidhi-ssp,,https://dst.gov.in/archive-call-for-proposals?page=9,CALL_INDEX_CONTAINER,20,2026-07-10T09:24:36+00:00,,,,,,,,,,,,
dst_call_376598a0b98ad84bbae2,DST,Call for proposals for NIDHI i TBI (Inclusive Technology Business Incubator) program,CALL_INSTANCE,CALL_FOR_PROPOSALS,UNKNOWN,The direct applicant layer requires curation.,dst_programme_nidhi_itbi,ALIAS_MATCH,Matched authoritative alias: Inclusive Technology Business Incubator.,25/05/2021,25/06/2021,CLOSED,Official closing date is before the verification date.,STARTUP_RELEVANT,"Explicit title evidence: nidhi, technology business incubator, incubator.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/call-proposals-nidhi-i-tbi-inclusive-technology-business-incubator-program,,https://dst.gov.in/archive-call-for-proposals?page=9,CALL_INDEX_CONTAINER,19,2026-07-10T09:24:36+00:00,,,,,,,,,,,,
dst_call_55dec89f4e7b1947ed56,DST,India-UK Water Quality Research Programme,CALL_INSTANCE,OPPORTUNITY_NOTICE,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,01/03/2017,26/04/2017,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/india-uk-water-quality-research-programme,https://dst.gov.in/sites/default/files/Final%20India-UK%20Water%20Quality%20-%20AO_2.pdf,https://dst.gov.in/archive-call-for-proposals,CALL_INDEX_CONTAINER,13,2026-07-10T09:24:26+00:00,,,,,,,,,,,,
dst_call_3394aa8af3fca24d62bd,DST,Call for Proposal under SHRI,CALL_INSTANCE,CALL_FOR_PROPOSALS,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,18/04/2025,26/05/2025,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/call-proposal-under-shri,,https://dst.gov.in/archive-call-for-proposals?page=16,CALL_INDEX_CONTAINER,8,2026-07-10T09:24:55+00:00,,,,,,,,,,,,
dst_call_a72b8df072148875c2c2,DST,DST-CNRS France Joint Call for Proposals,CALL_INSTANCE,CALL_FOR_PROPOSALS,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,11/07/2018,26/09/2018,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/dst-cnrs-france-joint-call-proposals,https://dst.gov.in/sites/default/files/Call_DST-CNRS_Targeted%20Programme.pdf,https://dst.gov.in/archive-call-for-proposals?page=4,CALL_INDEX_CONTAINER,12,2026-07-10T09:24:30+00:00,,,,,,,,,,,,
dst_call_e6e916da658a22f3cb94,DST,"DST-NWO relaunches ""Cleaning Ganga and Agri Water"" Call with revised timelines",CALL_INSTANCE,OPPORTUNITY_NOTICE,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,03/08/2020,26/11/2020,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/dst-nwo-relaunches-cleaning-ganga-and-agri-water-call-revised-timelines,https://dst.gov.in/sites/default/files/DST%20NWO%20joint%20Indo%20Dutch%20call%20on%20Cleaning%20Ganga%20and%20Agri%20Water.pdf,https://dst.gov.in/archive-call-for-proposals?page=9,CALL_INDEX_CONTAINER,2,2026-07-10T09:24:36+00:00,,,,,,,,,,,,
dst_call_ae22bfda5795ee15a704,DST,DST Austria Call,CALL_INSTANCE,OPPORTUNITY_NOTICE,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,27/09/2021,26/11/2021,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/dst-austria-call,https://dst.gov.in/sites/default/files/Joint%20Call-Austria-India_final-converted.pdf,https://dst.gov.in/archive-call-for-proposals?page=10,CALL_INDEX_CONTAINER,17,2026-07-10T09:24:37+00:00,,,,,,,,,,,,
dst_call_7b08fecbc1f38ecc9fcf,DST,EU-India Water Cooperation on Research and Innovation Joint Call for Proposals - 2017- 2018,CALL_INSTANCE,CALL_FOR_PROPOSALS,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,17/11/2017,27/02/2018,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/eu-india-water-cooperation-research-and-innovation-joint-call-proposals-2017-2018,https://dst.gov.in/sites/default/files/India-EU%20Water%20Call%202017-18%20Call%20Text%20%26amp%3B%20Guidelines.pdf,https://dst.gov.in/archive-call-for-proposals?page=2,CALL_INDEX_CONTAINER,19,2026-07-10T09:24:28+00:00,,,,,,,,,,,,
dst_call_152079f92b4a203dfca2,DST,India EU Joint Call for Proposal,CALL_INSTANCE,CALL_FOR_PROPOSALS,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,01/05/2024,27/09/2024,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/india-eu-joint-call-proposal-0,,https://dst.gov.in/archive-call-for-proposals?page=15,CALL_INDEX_CONTAINER,6,2026-07-10T09:24:58+00:00,,,,,,,,,,,,
dst_call_da6dd83809f6b21dfc77,DST,Indo-U.S. Fellowship for Women in STEMM,CALL_INSTANCE,OPPORTUNITY_NOTICE,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,11/01/2018,28/02/2018,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,Excluded call type: fellowship for women in stemm.,UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/indo-us-fellowship-women-stemm,,https://dst.gov.in/archive-call-for-proposals?page=3,CALL_INDEX_CONTAINER,2,2026-07-10T09:24:29+00:00,,,,,,,,,,,,
dst_call_119eb97d157dd34ade48,DST,New Gen Innovation Entrepreneurship Development Center- 2018,CALL_INSTANCE,OPPORTUNITY_NOTICE,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,04/01/2018,28/02/2018,CLOSED,Official closing date is before the verification date.,STARTUP_RELEVANT,Explicit title evidence: entrepreneurship.,UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/new-gen-innovation-entrepreneurship-development-center-2018,,https://dst.gov.in/archive-call-for-proposals?page=2,CALL_INDEX_CONTAINER,20,2026-07-10T09:24:28+00:00,,,,,,,,,,,,
dst_call_997aca2dfb1b431ccdf3,DST,Student Startup NIDHI Award-2018,CALL_INSTANCE,AWARD_CALL,DIRECT_BENEFICIARY,Official evidence indicates a startup/innovator applicant: student startup.,dst_programme_nidhi,UMBRELLA_ONLY_REVIEW,Matched authoritative alias: NIDHI.,04/01/2018,28/02/2018,CLOSED,Official closing date is before the verification date.,STARTUP_RELEVANT,"Explicit title evidence: student startup, nidhi.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/student-startup-nidhi-award-2018,,https://dst.gov.in/archive-call-for-proposals?page=3,CALL_INDEX_CONTAINER,1,2026-07-10T09:24:29+00:00,,,,,,,,,,,,
dst_call_e4c3f26173a72088c7b6,DST,Call for Proposals under WISE-SCOPE Fellowship,CALL_INSTANCE,CALL_FOR_PROPOSALS,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,16/08/2023,28/02/2025,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",SPECIFIC,Agriculture & AgriTech,,Official call evidence contains Agriculture & AgriTech: agriculture.,false,https://dst.gov.in/callforproposals/call-proposals-under-wise-scope-fellowship,,https://dst.gov.in/archive-call-for-proposals?page=16,CALL_INDEX_CONTAINER,1,2026-07-10T09:24:55+00:00,,,,,,,,,,,,
dst_call_2e04a67e881670c62cc2,DST,Indo-Poland Joint Call for Proposal - Last date extended (14.08.2019 to 28.08.2019),CALL_INSTANCE,CALL_FOR_PROPOSALS,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,22/08/2019,28/08/2019,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/indo-poland-joint-call-proposal-last-date-extended-14082019-28082019,https://dst.gov.in/sites/default/files/Guidelines%20Indo-Poland%20CFP_0_0.pdf,https://dst.gov.in/archive-call-for-proposals?page=6,CALL_INDEX_CONTAINER,15,2026-07-10T09:24:32+00:00,,,,,,,,,,,,
dst_call_54027ee6b550f0d51e07,DST,India-Finland Joint Innovation Call 2026,CALL_INSTANCE,CALL_FOR_APPLICATIONS,UNKNOWN,The official call addresses Indian companies; startup applicability requires curator confirmation.,,UNRESOLVED,"TDB implements this bilateral call, but implementation alone does not prove that TDB Core Funding is its permanent parent.",01/04/2026,28/08/2026,OPEN,Verification date falls within the official opening and closing dates.,REVIEW_REQUIRED,"Eligible Indian applicants are for-profit Indian companies, which can include incorporated startups, but the official call does not explicitly designate startups as a beneficiary class.",MULTI_SECTOR,ClimateTech & Clean Energy,Artificial Intelligence & Data; Electronics & Semiconductors; Mobility & Electric Vehicles,"The official TDB page lists sustainable energy, advanced digital technologies, microelectronics/power electronics and electric vehicles among the call priorities.",false,https://dst.gov.in/callforproposals-0,,https://dst.gov.in/call-for-proposals,CALL_INDEX_CONTAINER,2,2026-07-11T07:51:42+00:00,"Indian for-profit companies registered under the Companies Act, subject to ownership and capability requirements","Up to INR 2.5 crore or 50 percent of Indian project cost, whichever is lower, as a grant.",25000000,https://www.e-techcom.tdb.gov.in,,Curated from official DST and TDB pages on 2026-07-11; startup applicability requires human confirmation.,Technology Development Board,INDIAN_IMPLEMENTING_AGENCY,OFFICIAL_DATE_WINDOW,Official DST and TDB pages state that the call is open from 1 April 2026 until 28 August 2026.,2026-07-11,
dst_call_1d003a559fd5c51d4be2,DST,Call for proposals in Basic Sciences with Russia (Russian Foundation for Basic Research),CALL_INSTANCE,CALL_FOR_PROPOSALS,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,09/11/2017,28/12/2017,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/call-proposals-basic-sciences-russia-russian-foundation-basic-research,https://dst.gov.in/sites/default/files/call%20for%20proposal%202017%20INDO-RUSSIAN.pdf,https://dst.gov.in/archive-call-for-proposals?page=2,CALL_INDEX_CONTAINER,2,2026-07-10T09:24:28+00:00,,,,,,,,,,,,
dst_call_bd48a15723c4e37ae60d,DST,India-EU Joint Call for Proposal,CALL_INSTANCE,CALL_FOR_PROPOSALS,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,30/12/2022,29/03/2023,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/india-eu-joint-call-proposal,https://dst.gov.in/sites/default/files/Webnotice%20India%20-%20EU%20Joint%20call%20for%20proposal%20with%20Annex%20A%20B%20C_0.pdf,https://dst.gov.in/archive-call-for-proposals?page=12,CALL_INDEX_CONTAINER,17,2026-07-10T09:24:39+00:00,,,,,,,,,,,,
dst_call_a64d61398487234c2891,DST,India-South Korea Joint Network Centre in Cyber Physical System,CALL_INSTANCE,OPPORTUNITY_NOTICE,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,23/03/2020,29/05/2020,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/india-south-korea-joint-network-centre-cyber-physical-system,https://dst.gov.in/sites/default/files/Call%20for%20JNC_DST_MSIT_Final.pdf,https://dst.gov.in/archive-call-for-proposals?page=7,CALL_INDEX_CONTAINER,18,2026-07-10T09:24:33+00:00,,,,,,,,,,,,
dst_call_baedd2fc94a71c1e1d24,DST,India - Netherlands Hydrogen Fellowship Programme,CALL_INSTANCE,OPPORTUNITY_NOTICE,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,06/02/2026,29/05/2026,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",SPECIFIC,Renewable Energy & Energy Storage,,Official call evidence contains Renewable Energy & Energy Storage: hydrogen.,false,https://dst.gov.in/callforproposals/india-netherlands-hydrogen-fellowship-programme,https://dst.gov.in/sites/default/files/Merged%20Scheme%20Guidelines%20Document%20and%20CfP%20-%20India%20Netherlands%20Fellowship%20program.pdf,https://dst.gov.in/archive-call-for-proposals?page=17,CALL_INDEX_CONTAINER,6,2026-07-10T09:24:34+00:00,,,,,,,,,,,,
